"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"DDX39B",28,1,0.00121500228789715,"no",3.67260414687557e-17,"up"
"ATP6V1G2-DDX39B",28,1,0.00121500228789715,"no",0.000715002598276344,"up"
"AKR1B1",26,3,0.00122434626751885,"no",0.000879488474463558,"up"
"WDR26",27,2,0.00126411418808387,"no",6.14133152147444e-15,"up"
"HSP90B1",29,0,0.0013126177728045,"no",7.0768319021452e-79,"up"
"EMP1",29,0,0.00134294093200406,"no",0.00027568701000105,"down"
"NTN4",28,1,0.00136375551905595,"no",7.02788697825541e-25,"down"
"SLC37A3",27,2,0.00139293893627594,"no",1.60225081403901e-57,"up"
"CASP8AP2",29,0,0.00141541653570926,"no",0.000112675953325155,"up"
"SCN4B",28,1,0.00143054469032689,"no",3.39902530292481e-17,"down"
"MCMBP",27,2,0.0014321021376082,"no",0.000417278689627252,"up"
"HBZ",27,2,0.00148498388755171,"no",7.7949140426344e-06,"down"
"MTNR1B",28,1,0.00157409825506788,"no",0.00349628695034778,"up"
"CACNA1E",19,10,0.00163149874751502,"no",2.91116706216067e-12,"up"
"PKP2",24,5,0.0016328077772846,"no",2.10860455202994e-14,"up"
"LHX3",28,1,0.00166713494955142,"no",0.000217112592796318,"up"
"KIF26A",21,8,0.00174524548707429,"no",1.90587586747396e-13,"down"
"PROKR2",25,4,0.00178723950570826,"no",0.116232261620003,"up"
"CLCNKA",27,2,0.00180095138450092,"no",0.00117532990120323,"up"
"SPAG16",27,2,0.00182676169177899,"no",0.00790689003096374,"up"
"FOXI1",29,0,0.00184802075105542,"no",0.066715162418377,"up"
"MTNR1A",25,4,0.00187980318546842,"no",3.39806387779836e-29,"up"
"PDAP1",26,3,0.0019179480387936,"no",4.26615265561718e-34,"up"
"ACTG1",26,3,0.00210307970309835,"no",2.32306070828055e-21,"up"
"RAB17",28,1,0.00214683235654978,"no",6.69447076026891e-05,"down"
"FNDC3B",27,2,0.00216297437688154,"no",4.27608380750991e-21,"up"
"SLC38A10",27,2,0.00225276371658488,"no",1.91974361107909e-25,"up"
"GRB2",29,0,0.00226667840365275,"no",0.00171306400973184,"down"
"IQGAP3",22,7,0.00250171385737283,"no",1.96162226990866e-86,"up"
"POU4F2",28,1,0.00252222047472348,"no",0.0862004179956679,"up"
"PPP1R10",29,0,0.00259222838503851,"no",0.0730745907721664,"down"
"CYP2C18",27,2,0.00272489548709612,"no",8.1094381307919e-11,"up"
"HOXD4",27,2,0.00272818205367306,"no",1.45200028172808e-32,"up"
"CDC7",25,4,0.00279907721520644,"no",5.00123905423504e-38,"up"
"CA2",26,3,0.00280147541065799,"no",3.72952572576572e-06,"down"
"CHAD",27,2,0.0028160316151338,"no",0.00157708374257572,"up"
"SGK110",28,1,0.00285523927354369,"no",NA,NA
"FGF3",23,6,0.00285550578691491,"no",0.282423712260049,"up"
"MPP3",28,1,0.00293728924080459,"no",0.876621149310957,"up"
"SRD5A3",28,1,0.00309171595748476,"no",7.17736070928537e-55,"up"
"DUSP9",29,0,0.00313250971447054,"no",4.80908246477683e-15,"up"
"GPR139",27,2,0.00316354190416719,"no",0.00299723665539132,"up"
"CEACAM8",28,1,0.00317005760969255,"no",0.0102649492712129,"down"
"FOXM1",24,5,0.00324691847822801,"no",1.71133990995597e-68,"up"
"NOTCH3",26,3,0.00327516484841832,"no",4.47919757234974e-22,"up"
"VGLL1",29,0,0.00328556368466952,"no",0.432827966062808,"up"
"AVPR2",29,0,0.00337713655644915,"no",2.75923577958598e-16,"down"
"ELF2",25,4,0.00340635803137503,"no",0.242550517140502,"up"
