"","#wt","#mut","pvalue","is_significant"
"RPS6KA1",8,1,0.00224860221962453,"no"
"KDR",9,0,0.00226697850342734,"no"
"PTGER2",9,0,0.00226913189707821,"no"
"DNAJC7",9,0,0.00227344400082078,"no"
"EP300",7,2,0.00230971935022763,"no"
"MEPCE",8,1,0.00237898011614036,"no"
"ARL14",9,0,0.00238432774114291,"no"
"KIAA1239",9,0,0.0023918335067687,"no"
"FOXS1",9,0,0.00242738520116599,"no"
"C8orf44-SGK3",9,0,0.00243882732624799,"no"
"GMFG",9,0,0.00245569352328413,"no"
"SHD",9,0,0.00245646256052909,"no"
"KCTD14",9,0,0.00248584080198349,"no"
"NDUFC2-KCTD14",9,0,0.00248584080198349,"no"
"MED12",9,0,0.00249596078624869,"no"
"NAT8",7,2,0.00250438293111557,"no"
"BTBD8",9,0,0.00254551021434927,"no"
"DOT1L",8,1,0.00256806363703041,"no"
"PSPC1",9,0,0.00259671482520919,"no"
"KANK3",9,0,0.00260722385759222,"no"
"KCNIP3",8,1,0.00261071836856589,"no"
"MAPK15",8,1,0.00269424911131811,"no"
"RDH8",9,0,0.00270681539387627,"no"
"FCRLA",7,2,0.00271380412528192,"no"
"KCTD17",9,0,0.00275400876288104,"no"
"HLTF",9,0,0.00280794911840164,"no"
"FPR2",8,1,0.00282759101385397,"no"
"NOSTRIN",8,1,0.00283416875881626,"no"
"ARHGEF18",9,0,0.00284354102048836,"no"
"GLRA3",8,1,0.00285398070946114,"no"
"MARK4",9,0,0.00288658789145457,"no"
"CNTN1",9,0,0.00292840496567983,"no"
"ADRA1B",9,0,0.0029310917937044,"no"
"PLAU",9,0,0.00297165016755315,"no"
"UPK1B",8,1,0.00298616497680848,"no"
"PAAF1",9,0,0.00299621679887237,"no"
"KAT2A",9,0,0.00301269168274173,"no"
"L3MBTL2",8,1,0.00302573355906977,"no"
"IFT80",9,0,0.00303016652535513,"no"
"FZD3",9,0,0.00304772869447356,"no"
"DCLRE1B",9,0,0.00305607819915812,"no"
"SOS1",7,2,0.00308107270677369,"no"
"SERPINB9",9,0,0.00315591044727718,"no"
"TAOK2",8,1,0.00318125198429621,"no"
"DUSP13",9,0,0.00322531247911731,"no"
"IL6R",7,2,0.00322895831680517,"no"
"CNTD1",9,0,0.00323212947640552,"no"
"RBMXL3",8,1,0.00324091235079123,"no"
"UBE2V2",9,0,0.00324188956834732,"no"
"HMGB2",8,1,0.00326101050014111,"no"
"ETV6",9,0,0.00328118418852406,"no"
"PEAK1",9,0,0.003284147745892,"no"
"IMPACT",9,0,0.00328513611035043,"no"
"CLDN15",8,1,0.00329082296077394,"no"
"DHX33",7,2,0.00334703964605433,"no"
"ALKBH2",9,0,0.00335093698861391,"no"
"CPB2",9,0,0.00337211011001452,"no"
"TIA1",9,0,0.00340153840013773,"no"
"NFKBID",9,0,0.00342298624555331,"no"
"CMTM5",9,0,0.00343632170665727,"no"
"EDA",9,0,0.00344249159388739,"no"
"HERC3",9,0,0.00344455033962016,"no"
"PPHLN1",9,0,0.00351727683607258,"no"
"XAF1",9,0,0.00353092756291085,"no"
"GATA3",8,1,0.00353100427818229,"no"
"TFPT",8,1,0.00359275888579023,"no"
"FRMD8",9,0,0.00360628816119605,"no"
"ARHGEF6",9,0,0.00365151520853029,"no"
"IL2RA",9,0,0.00365476427965814,"no"
"RSF1",9,0,0.00367648830671101,"no"
"ARHGEF26",9,0,0.00373018161662471,"no"
"FBXW10",9,0,0.0037489666214263,"no"
"CDRT1",9,0,0.0037489666214263,"no"
"CASP14",9,0,0.00384751098173057,"no"
"SLC13A2",9,0,0.00384864345910941,"no"
"UPK1A",9,0,0.00386793940204967,"no"
"LMBR1",9,0,0.00391596810800245,"no"
"CCDC79",9,0,0.00393439890436407,"no"
"TYMP",9,0,0.00399130699373493,"no"
"BAZ2B",7,2,0.00401584107796636,"no"
"BRPF3",9,0,0.00401708636104516,"no"
"LAMA3",9,0,0.00403002951248073,"no"
"LHX8",9,0,0.00408573577669819,"no"
"TCF19",8,1,0.00408984634436469,"no"
"TELO2",9,0,0.00410006400222921,"no"
"INPP4A",8,1,0.00411176863735185,"no"
"WSB1",9,0,0.00411923530348033,"no"
"PITX3",9,0,0.00419913146523656,"no"
"C17orf99",8,1,0.00423877759208056,"no"
"POC1B",9,0,0.00428655951343609,"no"
"CRTC1",9,0,0.00429899771690626,"no"
"BTBD1",9,0,0.00431271543503379,"no"
"RAD54L2",8,1,0.00434466923327549,"no"
"MAGEA10",9,0,0.00435535294265406,"no"
"GLRA4",9,0,0.00436165350808621,"no"
"WFS1",8,1,0.0043827363581713,"no"
"AKAP10",9,0,0.00439708110102364,"no"
"TM4SF19",9,0,0.00441233960719985,"no"
"TM4SF19-TCTEX1D2",9,0,0.00441233960719985,"no"
"SUV39H2",8,1,0.00443760958674301,"no"
"HELLS",9,0,0.00444171181158132,"no"
"POLD4",9,0,0.00449060650836355,"no"
"COL2A1",9,0,0.00450095861339334,"no"
"C1R",8,1,0.00450562404295411,"no"
"FOXA2",9,0,0.00453865637098035,"no"
"CTBP2",8,1,0.00457735321980639,"no"
"GALR2",8,1,0.00459153089929258,"no"
"EZH1",9,0,0.00460164630593248,"no"
"CHD7",8,1,0.00463571895595029,"no"
"EPAS1",8,1,0.00470920109765591,"no"
"CDKN1A",9,0,0.00470963772890793,"no"
"SRSF12",9,0,0.00476784175671967,"no"
"ATAT1",9,0,0.00482803468812388,"no"
"KCNG4",8,1,0.00486211494074954,"no"
"ALDH2",8,1,0.00486360546656687,"no"
"ANKRD7",9,0,0.00488470680964792,"no"
"GUCY2D",9,0,0.00504670705987205,"no"
"CTSF",9,0,0.00508827591777591,"no"
"CDC25A",8,1,0.00512736982006703,"no"
"SVEP1",8,1,0.00513516976512713,"no"
"GAS6",8,1,0.00515862995076307,"no"
"DUSP14",9,0,0.00521327165108782,"no"
"PPEF1",9,0,0.00522356000262691,"no"
"RALGDS",9,0,0.00525452903597054,"no"
"RNF8",9,0,0.00525748661776957,"no"
"MAS1",9,0,0.00525896594101219,"no"
"PAPL",9,0,0.0052648867845286,"no"
"KIAA2018",7,2,0.00526910119806823,"no"
"FANCF",9,0,0.00527229583277142,"no"
"C8orf33",8,1,0.00527889530614183,"no"
"MSH6",9,0,0.00528565452819655,"no"
"TMEM187",9,0,0.0053348836486011,"no"
"SLC7A8",9,0,0.00541325000790189,"no"
"ERG",9,0,0.00550335178889777,"no"
"GSX2",9,0,0.00550950635921846,"no"
"MYSM1",9,0,0.00556671465754857,"no"
"P2RY8",9,0,0.00563383493410002,"no"
"GPR101",9,0,0.005636973505954,"no"
"TEP1",8,1,0.00568458644656469,"no"
"RBBP4",8,1,0.00569991498294497,"no"
"ARHGAP26",9,0,0.00571592310406129,"no"
"FTSJ2",8,1,0.00584467404815628,"no"
"SEMA4A",7,2,0.00588159396553678,"no"
"GXYLT1",9,0,0.00590925136752926,"no"
"MAP4K1",9,0,0.00591088551350784,"no"
"TMEM81",6,3,0.00593346574241277,"no"
"SORL1",6,3,0.00599119540594391,"no"
"ASB12",9,0,0.00602291291653568,"no"
"FKBP1B",7,2,0.00603199462635709,"no"
"GJD4",9,0,0.00604953305134533,"no"
"FOXK1",8,1,0.00605864780113884,"no"
"SHC4",9,0,0.00607458019759904,"no"
"MAP3K6",8,1,0.00613082140290369,"no"
"SFR1",9,0,0.00620795468113319,"no"
"CHFR",7,2,0.00625758969102903,"no"
"ANKRD36",7,2,0.00628779154791498,"no"
"DUSP11",8,1,0.00631071929284831,"no"
"RAB12",9,0,0.00631782130755408,"no"
"METTL21B",9,0,0.00634033855414141,"no"
"MYD88",8,1,0.0063461077100969,"no"
"GJA5",6,3,0.00643572296277768,"no"
"GP5",9,0,0.00643635938087985,"no"
"FUT11",9,0,0.00647334606540032,"no"
"SGK3",8,1,0.00650266789208234,"no"
"LOC100653057",9,0,0.00650341963418908,"no"
"GLDC",8,1,0.00657350159425852,"no"
"DDX20",8,1,0.00659854294365531,"no"
"TK1",8,1,0.00670733411137528,"no"
"ALKBH5",9,0,0.00677578611480381,"no"
"ARHGAP36",9,0,0.00678864337921553,"no"
"KBTBD11",8,1,0.00679386898757002,"no"
"PCM1",9,0,0.00685324033492369,"no"
"BTBD9",9,0,0.00693144354991357,"no"
"BTN2A2",9,0,0.00698776471638267,"no"
"WDR52",8,1,0.00700214897557258,"no"
"PSKH1",9,0,0.00705966088560481,"no"
"BCL2",8,1,0.00706934997905871,"no"
"ATRX",8,1,0.00708162643139183,"no"
"PLEKHG5",7,2,0.00708340502840587,"no"
"HOXB4",8,1,0.00712062021136373,"no"
"TRNAU1AP",9,0,0.00717830971466351,"no"
