"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"KLF5",26,14,6.98515315566138e-06,"yes",0.0153085859952064,"down"
"RPA3",34,6,7.09897101615415e-06,"yes",8.33726088415302e-27,"up"
"SPOPL",35,5,7.3799101715914e-06,"yes",2.44141328612151e-06,"down"
"PNPLA6",31,9,7.80424239657465e-06,"yes",0.358077400071052,"up"
"PAF1",38,2,8.23854474670273e-06,"yes",0.0176132278687351,"up"
"ACO2",32,8,8.43596015540761e-06,"yes",1.04597944922787e-20,"down"
"GJB6",38,2,8.62183872402293e-06,"yes",5.49204803418719e-06,"up"
"MAMDC2",35,5,8.75147727990661e-06,"yes",1.64501056845411e-12,"down"
"GTF3C2",38,2,8.78711031507577e-06,"yes",4.98095473739526e-14,"up"
"UBE2E2",37,3,9.20540353067498e-06,"yes",0.002722517854223,"down"
"VRK3",36,4,1.00882502956934e-05,"yes",2.71781123714913e-06,"down"
"PLRG1",36,4,1.01726808123995e-05,"yes",4.36055398543366e-05,"up"
"KCNA6",33,7,1.02207114815144e-05,"yes",NA,NA
"SERPINI1",33,7,1.07022967944459e-05,"yes",0.00231298518891598,"up"
"XAF1",37,3,1.07271668978715e-05,"yes",0.000101621814503508,"up"
"ALDH9A1",35,5,1.13065504356936e-05,"yes",1.55673226143307e-11,"down"
"LOC341056",40,0,1.14624327800745e-05,"yes",NA,NA
"SCD",37,3,1.14969274324281e-05,"yes",6.08429837389491e-45,"up"
"BHMT",33,7,1.33826138348072e-05,"yes",0.419566674279969,"up"
"DNMT1",35,5,1.35520301681391e-05,"yes",8.56290701611096e-31,"up"
"OGDH",33,7,1.56418867880324e-05,"yes",2.58793705765844e-11,"down"
"CD300LG",38,2,1.58320652399253e-05,"yes",0.00240662384251386,"down"
"PFKL",38,2,1.61572593906232e-05,"yes",0.589754052319841,"down"
"HNF4A",38,2,1.64121492520799e-05,"yes",0.602223640701974,"up"
"THBS1",35,5,1.64613998299312e-05,"yes",0.0840885515682295,"down"
"WRN",30,10,1.66351557389188e-05,"yes",7.92658266062617e-15,"up"
"PTN",38,2,1.70145700365316e-05,"yes",2.10710250319341e-12,"down"
"GSTT1",16,24,1.78347895720102e-05,"yes",NA,NA
"ARL1",38,2,1.80310997616803e-05,"yes",0.703940464975222,"up"
"DDX53",38,2,2.04669930957385e-05,"yes",0.000186116686599889,"up"
"CLPTM1L",35,5,2.17929274672492e-05,"yes",2.70560839876851e-12,"up"
"CYLD",31,9,2.19761207684821e-05,"yes",1.01376203822017e-15,"down"
"CNTD2",39,1,2.21383816424047e-05,"yes",1.76125335666051e-63,"up"
"NRCAM",33,7,2.23411815000013e-05,"yes",2.43252416765844e-10,"up"
"CLDN10",35,5,2.24512601822436e-05,"yes",3.14577893548292e-07,"up"
"KCNK6",39,1,2.38205207261965e-05,"yes",4.63452982117184e-05,"down"
"EEF1E1-MUTED",38,2,2.45234571955174e-05,"yes",NA,NA
"NUP43",38,2,2.48546445237103e-05,"yes",4.05342572060744e-60,"up"
"ALDH3A1",39,1,2.57143097892486e-05,"yes",0.289972210198421,"up"
"CLK4",38,2,2.61469623516891e-05,"yes",0.00381700913012436,"up"
"UBL5",40,0,2.84423869818156e-05,"yes",0.00123824785768761,"up"
"TSC22D2",34,6,2.85974952686528e-05,"yes",0.562500231863262,"up"
"PNN",35,5,3.25217343093256e-05,"yes",5.73700902763038e-28,"up"
"MAPK15",32,8,3.8328806424862e-05,"yes",1.44197113270895e-62,"up"
"IBTK",34,6,3.90102996358084e-05,"yes",0.449952690671648,"up"
"RPL22L1",37,3,3.93860018934219e-05,"yes",8.32289944381964e-65,"up"
"DUT",38,2,4.12299434271469e-05,"yes",1.57022311155441e-10,"up"
"SLC38A1",39,1,4.14526784590791e-05,"yes",0.000888279185310981,"up"
"OPRD1",35,5,4.18909467051194e-05,"yes",7.60222539527022e-10,"up"
"EN2",32,8,4.21755697929927e-05,"yes",3.65368484839111e-31,"up"
"SLC4A8",34,6,4.30581185247317e-05,"yes",6.35567527204465e-37,"up"
"HTR6",37,3,4.7861640766669e-05,"yes",0.608123759485344,"up"
"PECAM1",39,1,5.01006185248062e-05,"yes",1.96391495161141e-06,"down"
"PDK4",35,5,5.02635678701469e-05,"yes",1.43921616475331e-08,"down"
"ABI1",35,5,5.14519294563905e-05,"yes",0.383045610603456,"down"
"DCAKD",40,0,5.44599981014459e-05,"yes",1.33177576804493e-11,"up"
"STK25",35,5,5.54339452968203e-05,"yes",5.16107332361942e-45,"up"
"SLC52A2",37,3,5.55109696684837e-05,"yes",2.34096251393161e-74,"up"
"PMP22",37,3,5.83458429484165e-05,"yes",0.0036786402778416,"down"
"PHKB",33,7,6.0640642311014e-05,"yes",1.09223362002454e-16,"down"
"CLRN3",37,3,6.09395003818991e-05,"yes",1.4313989270293e-13,"down"
"ELF1",33,7,6.3975399032847e-05,"yes",1.3974112606379e-05,"up"
"RXRB",37,3,6.48533147135383e-05,"yes",0.00670203478553914,"up"
"NEDD8-MDP1",40,0,6.57604881344046e-05,"yes",0.473315631772767,"up"
"WDR70",34,6,6.94814008361434e-05,"yes",1.64345830494886e-10,"up"
"SULT1C3",40,0,6.9661163867367e-05,"yes",2.04161016954267e-08,"up"
"HOXC12",38,2,7.20916135161751e-05,"yes",1.78566229899528e-05,"up"
"TMEM97",39,1,7.25378231879709e-05,"yes",2.93437936740363e-75,"up"
"STARD10",38,2,7.72334372824101e-05,"yes",0.116507848774373,"down"
"TCEA1",38,2,7.73912687182334e-05,"yes",2.63426611795649e-11,"up"
"NEUROD4",37,3,7.88728708239847e-05,"yes",0.183766162007212,"up"
"EEF1E1",36,4,8.02750891483326e-05,"yes",7.58954647251481e-42,"up"
"CA10",39,1,8.27164299576856e-05,"yes",6.04354285703066e-15,"down"
"HSPA8",35,5,8.35273419991859e-05,"yes",4.83441744759899e-21,"up"
"AEBP2",34,6,8.41519867754151e-05,"yes",2.48376471638962e-17,"up"
"RBMXL2",35,5,8.80535428626473e-05,"yes",0.280556121333524,"up"
"TPCN2",35,5,9.31204174380782e-05,"yes",0.703428383322066,"up"
"CDX1",37,3,9.52362312457215e-05,"yes",2.28695150386686e-05,"down"
"RHOD",40,0,9.64866410877543e-05,"yes",1.81339820541516e-18,"up"
"ATP2C2",31,9,0.000102229980782121,"yes",0.194084735216744,"down"
"MIXL1",38,2,0.00010350180989825,"yes",2.51721061509157e-10,"down"
"CLCN1",27,13,0.000106824341017387,"yes",9.11433981199662e-10,"up"
"EGR3",33,7,0.000108735750761745,"yes",0.828722036276008,"down"
"KIF23",36,4,0.000109153751527413,"yes",2.11946474027065e-45,"up"
"IER3",37,3,0.000109242342751315,"yes",5.09526224187744e-18,"up"
"GRIA3",34,6,0.000112295091945715,"yes",2.28090267647931e-17,"down"
"SF3B4",37,3,0.000113334366284497,"yes",2.62723008678579e-26,"up"
"C4B",35,5,0.000120785731719184,"yes",0.171060635804303,"down"
"CBFA2T2",33,7,0.000121105793715503,"yes",1.75868758739449e-10,"up"
"PSENEN",39,1,0.000121652872261037,"yes",0.0152287675435916,"up"
"CD300LD",38,2,0.000122684014771053,"yes",2.25086113062822e-14,"up"
"FGR",37,3,0.00012454993386066,"yes",0.04755815614881,"up"
"APEX1",38,2,0.000128797170531148,"yes",3.22938728238171e-32,"up"
"LTV1",37,3,0.000129328339840742,"yes",3.11421525221923e-34,"up"
