"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_deleterious_mutation_frequency","tcga_nrSamplesInMutData"
"PLK2",28,4,0.0806541474858938,"no",0.0641261888235709,0.169554782251281,-0.0413712389526583,0.0616252027516508,18,2,0.699440243348059,"no","","yes",0.00559701492537313,536
"ARL15",31,2,0.0806830489344263,"no",0.00174403837121481,0.124938193135765,-0.142086206974929,0.0762418947903213,21,1,NA,NA,"","yes",0.00373134328358209,536
"PPP1R13B",30,3,0.0806922063517037,"no",0.044547593960537,0.11193502603479,0.0134030181833525,0.0287206569588648,20,1,NA,NA,"","yes",0.00559701492537313,536
"ZNF197",32,3,0.0808248116812436,"no",NA,NA,NA,NA,19,1,NA,NA,"","yes",0.00559701492537313,536
"KDM2B",30,4,0.0813441344935865,"no",-0.0362949509558169,0.261202554589819,-0.211763800923265,0.285056062539617,20,2,0.41260852333926,"no","","yes",0.0261194029850746,536
"GPR98",13,8,0.0823292812108417,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,536
"RPL22",21,15,0.0833196431344019,"no",0.0203341680873554,0.0938302438660377,-0.0396582255763202,0.0814885221910652,15,7,0.242344772221929,"no","HC_Act","yes",0.0242537313432836,536
"AHCTF1",26,4,0.0834792789282666,"no",-1.05855615047626,0.354580332882158,-1.32223598435914,0.363366834784838,16,2,0.482064786703349,"no","","yes",0.0111940298507463,536
"NOL11",32,2,0.0842044605522761,"no",-0.603553082817001,0.36249291971314,-1.36868426918848,0.690893388380318,20,1,NA,NA,"","yes",0.00373134328358209,536
"PPARGC1B",34,2,0.0843780373468024,"no",-0.120178020355811,0.141701654695129,-0.0796081172881913,0.0337831936744107,21,1,NA,NA,"","yes",0.00746268656716418,536
"BAI3",27,4,0.0849061980828617,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,536
"HDAC5",29,3,0.0851627844990419,"no",0.0989820166038621,0.0873449668021896,-0.214136431207657,0.087338485057276,17,1,NA,NA,"","yes",0.00932835820895522,536
"NCOA7",29,3,0.0854324501880075,"no",0.0275086569825283,0.131996718810256,-0.330943623448286,0.229321747436332,19,0,NA,NA,"","yes",0.00932835820895522,536
"ARHGAP39",28,3,0.0857246034302082,"no",-0.0194868425778363,0.149071670744287,-0.139810376042614,0.089953061355094,17,2,0.4316152562942,"no","","yes",0.00746268656716418,536
"SERPINI2",33,2,0.0862216754199446,"no",-0.0199344962745625,0.148619633659227,-0.129235191122995,0.136915996432581,20,0,NA,NA,"","no",0.00559701492537313,536
"ATP8B1",26,5,0.0869111706004933,"no",0.00219051654118365,0.170674503986031,-0.102915786727601,0.0904021554066671,18,2,0.128016806797245,"no","","yes",0.0149253731343284,536
"IGF1",32,2,0.0870238978095648,"no",0.0169704255705614,0.13848412465002,-0.0749474577715394,0.0552075879035996,22,0,NA,NA,"","yes",0.00373134328358209,536
"JARID2",24,5,0.0871360572930224,"no",-0.309736567895313,0.273934448827772,-0.445550619106063,0.09739134837471,16,3,0.750730373440412,"no","","yes",0.0167910447761194,536
"PPM1D",31,4,0.0881608732431253,"no",0.0534596901831964,0.116854429879971,-0.110350003292197,0.212092829014699,20,1,NA,NA,"HGG_LoF,PIA_LoF,SBCC_LoF","yes",0.00932835820895522,536
"NAV2",25,3,0.0884734944624762,"no",0.0158283523988832,0.156274818165395,0.0404941284634742,0.050614217892649,19,0,NA,NA,"","yes",0.0111940298507463,536
"ALG3",28,4,0.0895534385854376,"no",0.0850695421607044,0.143670087998188,0.0656869844879928,0.20733222361403,19,1,NA,NA,"","yes",0,536
"SIK2",28,3,0.0900645927788422,"no",0.0932301251091919,0.0787052323876666,0.0407999441001819,0.0619825258215119,19,1,NA,NA,"","yes",0.0111940298507463,536
"GLRB",28,3,0.0913240971074676,"no",-0.0559253535739874,0.126735743190706,0.0254650331905936,0.0926090140164769,19,1,NA,NA,"","yes",0.00932835820895522,536
"ITCH",31,2,0.0920034015358729,"no",-0.0386704860294076,0.080873957174828,-0.0373482518357666,0.000791224531347647,17,1,NA,NA,"","yes",0.00186567164179104,536
"MEPCE",28,3,0.0923101287290064,"no",-0.107566049470101,0.19751744123698,-0.207443895433465,0.226773775545396,20,0,NA,NA,"","yes",0.00746268656716418,536
"TRAF7",34,2,0.0929187909223005,"no",-0.28244268124624,0.25819453104011,-0.298369755532053,0.00270307061248648,21,1,NA,NA,"","yes",0,536
"PIK3R1",30,3,0.0935985070837008,"no",0.04473234679039,0.12606401356109,-0.12542862061669,0.0937539026361055,22,0,NA,NA,"ACY_LoF,BRCA_LoF,CH_LoF,GBM_LoF,HNSC_LoF,LGG_LoF,OS_LoF,ST_LoF,UCEC_LoF,UCS_LoF","yes",0.041044776119403,536
"RNF43",22,10,0.0940193725503294,"no",-0.307826812754581,0.348638603918742,-0.404951876050164,0.39053897274059,14,6,0.622627949280316,"no","ALL_LoF,CH_LoF,COREAD_LoF,ESCA_LoF,PAAD_LoF,PRAD_LoF,ST_LoF,UCEC_LoF","yes",0.0597014925373134,536
"IL2RB",30,2,0.0942351393387642,"no",-0.0405726185320452,0.149164042323999,-0.138758342952282,0.0373363533442205,21,0,NA,NA,"","yes",0.00373134328358209,536
"BTBD1",28,3,0.0946857962298412,"no",0.076139920328087,0.164346639609737,-0.0421611837987508,0.0898759654468543,19,0,NA,NA,"","yes",0.00373134328358209,536
"PAX1",32,2,0.0958157445399515,"no",-0.0814281559538595,0.136817127095345,-0.155329128059162,0.0704596373085022,20,1,NA,NA,"","no",0.00186567164179104,536
"ULK2",28,2,0.0970455505918038,"no",-0.154357191317276,0.124002554687396,-0.283039430180818,0.135951262413543,17,1,NA,NA,"","yes",0.0186567164179104,536
"MMP2",25,4,0.0971533582895739,"no",-0.0255814084744656,0.203835934258067,-0.163934283640207,0.0755163618408059,17,1,NA,NA,"","yes",0.00559701492537313,536
"SOX13",33,2,0.097222935245247,"no",0.136264445753872,0.120930894083925,0.0343517363358779,0.0539240503440189,21,0,NA,NA,"","yes",0.0111940298507463,536
"WDR60",28,4,0.0998029609745249,"no",0.0718752096908964,0.14937387848527,-0.080468831075756,0.264529414795763,17,2,0.622352864901369,"no","","yes",0.00932835820895522,536
"BRCA2",20,11,0.101461818848505,"no",0.0276564973304684,0.227162511839369,-0.183434537265624,0.184096058749159,14,5,0.093982135583799,"no","BLCA_LoF,BRCA_LoF,CM_LoF,COREAD_LoF,HNSC_LoF,MBL_LoF,OV_LoF,PAAD_LoF,PRAD_LoF,VV_LoF","yes",0.0447761194029851,536
"WDFY4",22,2,0.101949422527641,"no",-0.0386253389240512,0.128586444283543,-0.0559304782570961,0.014602751545707,15,1,NA,NA,"","yes",0.0223880597014925,536
"ITGB4",21,2,0.102217917880774,"no",0.0738410028387984,0.14658393475504,-0.137941187720297,0.10987516653612,15,1,NA,NA,"","yes",0.00932835820895522,536
"TOP2A",30,4,0.103122852688992,"no",-0.990176612490087,0.43211797510284,-1.11156662614907,0.483499776341456,18,3,0.490234007528275,"no","ST_Act","yes",0.0149253731343284,536
"BHMT",30,2,0.103813051545014,"no",0.00867117477228466,0.0952677683222535,0.113186609174085,0.014643381713405,19,0,NA,NA,"","yes",0.00373134328358209,536
"SAP130",31,4,0.104692566577045,"no",-0.306552666898837,0.320872829052816,-0.537996900030477,0.351983886708583,19,2,0.425390753992235,"no","","yes",0.00932835820895522,536
"KIF13B",23,2,0.105570048992645,"no",-0.0296139909560234,0.091313606714559,-0.128955033618313,0.0547391311436626,18,0,NA,NA,"","yes",0.00746268656716418,536
"CDH1",30,2,0.105660367703352,"no",0.0425301615469836,0.199253167541907,0.00582739632623305,0.0646901846458913,19,1,NA,NA,"BLCA_LoF,BRCA_LoF,DLBCL_LoF,SSCC_LoF,ST_LoF","yes",0.0111940298507463,536
"MED1",26,4,0.106368159544695,"no",-0.190319379992698,0.487165950192567,-0.368420437812471,0.707791230169825,16,2,0.560792235459045,"no","","yes",0.0130597014925373,536
"DHRS11",33,2,0.106419723132576,"no",0.01137602668614,0.165562869249604,-0.0226138513702073,0.0134099216056006,18,1,NA,NA,"","yes",0,536
"TNK2",23,5,0.10656137071021,"no",-0.0295684599457949,0.286508004936519,-0.0718963788657587,0.203275489569966,14,2,0.431018940876588,"no","","yes",0.0111940298507463,536
"TNKS2",32,2,0.108099421663345,"no",-0.011510918600923,0.157911503135331,-0.0517987011041419,0.0121646006918682,21,0,NA,NA,"","yes",0.0167910447761194,536
"AJAP1",31,3,0.108537755746845,"no",-0.0430707695033275,0.189379151066893,-0.148133494876892,0.0312647601541992,20,1,NA,NA,"","yes",0,536
"RBL2",27,2,0.108883315952909,"no",-0.0661849630758948,0.199003425706858,-0.0225639404541537,0.05740389932376,17,1,NA,NA,"","yes",0.00932835820895522,536
"SCAF4",25,8,0.10896490110391,"no",-0.0157442849779946,0.0937200952282574,-0.101359121467083,0.161571347227398,16,4,0.24921848820766,"no","","yes",0.0298507462686567,536
"ATP11B",28,2,0.109357087847587,"no",0.0397686423177081,0.0931075280864672,0.00252263302550049,0.143232985584582,17,0,NA,NA,"","yes",0.0111940298507463,536
"ARHGEF5",20,3,0.111348860930802,"no",0.0390545026845041,0.207080397981156,-0.0727857655826504,0.282676589618884,13,2,0.59852967895849,"no","","yes",0.00373134328358209,536
"AFF4",29,4,0.112904929172578,"no",0.0843559554775954,0.122844823368518,0.0237857347620787,0.134452821093985,19,3,0.859888092131347,"no","","yes",0.0111940298507463,536
"PRCC",30,2,0.113086231412508,"no",-0.0798203319247578,0.159323084931018,-0.196640508107251,0.00229670206427149,19,1,NA,NA,"","yes",0.00559701492537313,536
"SPEN",23,4,0.113107422949084,"no",-0.00943722669377456,0.172992918744034,-0.2041461665274,0.379291944127434,13,3,0.165701730263071,"no","BRCA_ambiguous,CESC_ambiguous,CLL_ambiguous,DLBCL_ambiguous,NSPH_ambiguous,PAAD_ambiguous,PRAD_ambiguous,RCCC_ambiguous,SG_ambiguous","yes",0.0317164179104478,536
"SRGAP1",30,3,0.113783852451047,"no",-0.0627647524292391,0.221407242747044,-0.103248162924157,0.10342718652209,21,1,NA,NA,"","yes",0.0223880597014925,536
"POLR3B",30,5,0.115300146593388,"no",0.239154432948957,0.249490782733128,0.158722095845283,0.828829051466204,20,1,NA,NA,"","yes",0.0111940298507463,536
"PLOD3",27,6,0.116039491926852,"no",0.0297424302988233,0.115690199320684,0.0544349116709732,0.193681418054526,17,4,0.00776821829659804,"no","","yes",0.00186567164179104,536
"PXDN",26,3,0.116066110662034,"no",-0.0154512278204096,0.17189203590099,-0.0402871165013012,0.150281430115576,18,1,NA,NA,"","yes",0.0317164179104478,536
"PROM1",30,2,0.116555799861544,"no",0.0600633152033891,0.0546624577588098,-0.246104606283459,0.0453176979746315,19,0,NA,NA,"","yes",0.00559701492537313,536
"ACACB",22,4,0.116999221843386,"no",-0.00267897145779345,0.0665728518438191,-0.00573762997969685,0.0974525220627225,12,2,0.580942841984807,"no","","yes",0.0167910447761194,536
"DDX39B",29,2,0.117196200895202,"no",-0.00709448665727441,0.177927399419469,0.0436020268947112,0.116293525241642,20,1,NA,NA,"","yes",0.00932835820895522,536
"STRADA",27,3,0.117671586542584,"no",0.0028609211428503,0.145637414629259,-0.078134210782765,0.162707191995931,17,2,0.635536236075063,"no","","yes",0.00559701492537313,536
"CREBBP",23,10,0.118453786392491,"no",0.11854521682077,0.344106097496097,0.0513929187063931,0.303291745967778,15,5,0.0952711479501555,"no","ALL_LoF,BLCA_LoF,BRCA_LoF,CLL_LoF,DLBCL_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LUSC_LoF,LY_LoF,MBL_LoF,NHLY_LoF,PAIS_LoF,PIA_LoF,SBCC_LoF,SCLC_LoF,SG_LoF,VV_LoF","yes",0.0279850746268657,536
"POLB",35,2,0.119484595713599,"no",-0.00331391623667767,0.11780427134326,-0.142359984816849,0.0846972748763307,21,1,NA,NA,"","yes",0.00373134328358209,536
"MSH6",28,8,0.119809952675855,"no",0.0358761212350358,0.0860017781896944,0.0133036457069904,0.0548617410046042,18,4,0.248131670503883,"no","","yes",0.0205223880597015,536
"ELAVL2",30,3,0.12011011626845,"no",-0.138422218254465,0.200910037797388,-0.180582357852843,0.0857669875235619,19,3,0.61474243550173,"no","","yes",0.00373134328358209,536
"SPATA5L1",30,2,0.120265511077374,"no",-0.0107471958306672,0.122285169526914,-0.0805725157790041,0.00519852343760409,20,2,0.54533006621539,"no","","yes",0.00373134328358209,536
"CANX",34,2,0.120593182592758,"no",-0.000475504163522924,0.144136978982285,0.0240296678635225,0.334155875254756,21,1,NA,NA,"","yes",0.00186567164179104,536
"CPS1",26,2,0.120942750260817,"no",-0.0207669346972153,0.154420262832593,-0.0647932141476417,0.0300684741016631,19,0,NA,NA,"","yes",0.00932835820895522,536
"P4HA2",34,2,0.121119857564609,"no",-0.0266744789340645,0.127707213766023,-0.136006394903397,0.122923930424517,21,1,NA,NA,"","yes",0.00186567164179104,536
"HERPUD1",29,2,0.123642992302586,"no",0.100658706454111,0.147412807592969,0.11896021371078,0.10034342670815,17,1,NA,NA,"","yes",0.00373134328358209,536
"KDM5A",29,7,0.124115408818784,"no",0.00381193186279379,0.0860454419386065,-0.0333955519179003,0.0621164420599361,17,4,0.334099468260448,"no","CM_Act","yes",0.00746268656716418,536
"TCF7L2",27,6,0.124501501050887,"no",-0.324237663013073,0.539759304742616,-0.466415330801782,0.339235648089501,17,3,0.172215459639148,"no","COREAD_Act,UCEC_Act","yes",0.042910447761194,536
"MALT1",27,2,0.124664278624658,"no",-0.0921813473001674,0.187651503202809,-0.156748160130205,0.040008770429155,19,1,NA,NA,"DLBCL_LoF","yes",0.00746268656716418,536
"ARHGEF15",33,3,0.126577559165007,"no",0.0334117075482059,0.146878350675399,-0.123359972965885,0.128932697524693,20,2,0.201370031497993,"no","","yes",0.0130597014925373,536
"ECM2",31,2,0.127016871121056,"no",0.0167185108691738,0.185288642602114,-0.0264234108583141,0.100336978049153,20,1,NA,NA,"","yes",0.0223880597014925,536
"SAMD4B",31,2,0.127091663325604,"no",-0.160862453204601,0.312988830195702,-0.236370365182894,0.126238063066147,20,0,NA,NA,"","yes",0.00186567164179104,536
"MTF2",32,2,0.129123408273074,"no",-0.175227589575077,0.196342767456492,-0.246681947391332,0.033388600129419,19,1,NA,NA,"","yes",0.00746268656716418,536
"TIE1",24,5,0.129193804963886,"no",-0.0948784667024859,0.166941643082477,-0.0598351557645647,0.100350042535921,20,2,0.930482967439175,"no","","yes",0.00932835820895522,536
"PRDM2",25,9,0.129353946779052,"no",-0.0684601438964776,0.169392099530854,-0.063444760693082,0.183230343162525,14,6,0.327507668522113,"no","AN_ambiguous,HC_ambiguous,RPC_ambiguous","yes",0.0149253731343284,536
"TBC1D10C",33,2,0.13057931200531,"no",0.0159955330463556,0.166888760865177,-0.0847747525917363,0.0703417104289927,21,0,NA,NA,"","yes",0.00746268656716418,536
"BMPR2",21,13,0.13114967875476,"no",0.0477100625419011,0.112171553329634,-0.0824733015866996,0.30107277730621,15,5,0.0858572832383638,"no","ST_LoF","yes",0.0559701492537313,536
"SETBP1",27,2,0.131492625519534,"no",0.0273804411534716,0.174648120666455,-0.152171838443058,0.104057162847425,18,1,NA,NA,"ACC_Act,PCPG_Act,RCCC_Act,THCA_Act","yes",0.0130597014925373,536
"MAST4",23,6,0.131557457852214,"no",0.0437910325678177,0.191734147998549,-0.0688067101536287,0.256212529041936,14,4,0.10416090674765,"no","","yes",0.0205223880597015,536
"ARNT",32,2,0.131791739194762,"no",0.0325123161699652,0.0894106011583913,-0.00621278740940465,0.0403053727934487,19,1,NA,NA,"","yes",0.00559701492537313,536
"KCNE4",32,2,0.132742276866839,"no",0.0175680451734851,0.128053060435436,-0.0858971049993552,0.17886198945635,21,0,NA,NA,"","yes",0.00373134328358209,536
"PLEKHG4B",31,2,0.133165638900023,"no",-0.0639083086446667,0.118412053634409,-0.13784924881654,0.012838466039064,19,0,NA,NA,"","yes",0.00932835820895522,536
"BARHL2",34,3,0.134276829311397,"no",-0.0926823295840447,0.125860112359724,-0.211490302015419,0.143416459616399,20,2,0.690782861398586,"no","","no",0.00746268656716418,536
"CHEK2",22,4,0.134416274245066,"no",0.0549223079439615,0.139304603773174,0.0303117047748792,0.214063629314014,16,2,0.691335788390246,"no","THCA_LoF","yes",0.00373134328358209,536
"CBX5",34,2,0.134861859402434,"no",-0.0731325554894723,0.251027022956526,-0.205686616682383,0.309754902591841,21,0,NA,NA,"","yes",0.00186567164179104,536
"BAX",31,3,0.135259612905687,"no",0.0201322744254017,0.272762541822416,-0.294874359287277,0.031445503998384,19,2,0.380470464314974,"no","","yes",0.00746268656716418,536
"ATP10D",27,5,0.136747256019063,"no",-0.141286769864024,0.231664478347715,-0.151569910905779,0.263332911452959,19,2,0.410033752961684,"no","","yes",0.0186567164179104,536
"KIAA0195",25,5,0.137183188964242,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0.0186567164179104,536
"RECQL",31,2,0.137415088111807,"no",-0.0186410252494418,0.166075333136399,-0.120457438203707,0.224798742554144,20,0,NA,NA,"","yes",0.00373134328358209,536
"KIAA2026",26,5,0.138745691856948,"no",-3.21520356755299e-05,0.0946412882089665,-0.0198944739058063,0.115640509587128,0,0,NA,NA,"","yes",0.0186567164179104,536
"KDM6B",27,2,0.139952046759833,"no",-0.102588492608465,0.258832445697486,-0.0699858550563269,0.0108164696868813,16,1,NA,NA,"","yes",0.0149253731343284,536
"KIF21A",31,3,0.140807278002239,"no",-0.127340582657415,0.214044618432949,-0.18290933477695,0.0415379361538535,20,2,0.669791939408472,"no","","yes",0.0354477611940298,536
"PTPN12",28,4,0.141110899946063,"no",0.101165561315591,0.18116847990755,-0.00431296548316232,0.0757080125713247,18,2,0.669954409735698,"no","","yes",0.0149253731343284,536
"NFRKB",31,5,0.142528907700652,"no",-0.106649287365099,0.161882681683815,-0.160298296596078,0.132343761031448,20,2,0.423579130459671,"no","","yes",0.0167910447761194,536
"NRP2",27,3,0.142947459937904,"no",-0.043343239093165,0.143455773461652,0.0245970044164174,0.0746335210940851,18,2,0.421450870446182,"no","","yes",0.00559701492537313,536
"STRADB",32,3,0.144971681446964,"no",-0.00885373578206542,0.127234703753809,0.102966200249429,0.141833596628082,19,1,NA,NA,"","yes",0,536
"COL3A1",26,5,0.145869918354663,"no",0.0273825501346711,0.13977625522821,0.0970696753167005,0.211753344336129,19,0,NA,NA,"","yes",0.0167910447761194,536
"ATP2B2",29,2,0.146083172066444,"no",-0.00667696081661166,0.148057292221974,-0.064900363249459,0.204113598923207,19,1,NA,NA,"","yes",0.00932835820895522,536
"GRIA1",29,2,0.146386792313269,"no",0.0574032612465124,0.0944262456848461,-0.00616056248909805,0.0273119473005404,19,2,0.237778530160337,"no","","yes",0.00746268656716418,536
"ZNF148",32,2,0.146917494412198,"no",-0.0882530938197947,0.221207350344574,-0.203601081585019,0.12498800062809,19,2,0.486659965566972,"no","ESCA_Act","yes",0.00746268656716418,536
"PHKG2",35,2,0.147519782538619,"no",0.0230735008543443,0.126528525184773,0.00580825781390135,0.0585389750260032,22,0,NA,NA,"","yes",0.00186567164179104,536
"RB1CC1",34,2,0.147569488894956,"no",0.0355727157520273,0.132085346105171,-0.150787931563884,0.0969059924741004,22,0,NA,NA,"","yes",0.0186567164179104,536
"FGD6",30,2,0.148898832696042,"no",0.109467015625343,0.117391459902337,0.0256381297944288,0.0141663114565655,18,1,NA,NA,"","yes",0.0111940298507463,536
"CASP14",31,3,0.149171745628236,"no",-0.0499737470226362,0.152123806448459,-0.0984296850859855,0.451352795350743,20,2,0.531738704196056,"no","","no",0.00186567164179104,536
"GNL2",31,4,0.149421801742313,"no",-0.559121344986819,0.12307234862118,-0.968717030556096,0.11322968554805,18,2,0.472462675092884,"no","","yes",0.00373134328358209,536
"PLCE1",27,2,0.149513634308785,"no",0.104143442129085,0.137109212073585,-0.007657382974386,0.111569074682574,16,2,0.949514449670882,"no","","yes",0.0149253731343284,536
"MGA",27,2,0.149530281073546,"no",-0.0955580277786191,0.206659242361679,-0.25638109514464,0.214558816404276,16,1,NA,NA,"CLL_LoF,LUAD_LoF","yes",0.042910447761194,536
"GABRG3",35,2,0.149940180556035,"no",-0.000810414867266903,0.200296788161882,0.198882067239098,0.046486636646107,21,1,NA,NA,"","no",0.0111940298507463,536
"ADAMTS10",31,2,0.150802884065343,"no",-0.083811422205224,0.195785510800021,-0.161204187904879,0.0100963304921465,19,1,NA,NA,"","yes",0.0130597014925373,536
"COL21A1",28,3,0.15098465465891,"no",0.0137389176365609,0.0874353942532917,-0.0214860041966403,0.15596892785133,19,0,NA,NA,"","yes",0.0149253731343284,536
"PEAK1",26,4,0.151438435529347,"no",NA,NA,NA,NA,18,2,0.431355196697317,"no","","yes",0.0111940298507463,536
"VEGFA",34,2,0.151663857874508,"no",-0.0167317108530181,0.173508079694168,-0.0747804345812826,0.0519922996269625,21,1,NA,NA,"","yes",0.00186567164179104,536
"SAFB",28,2,0.152140360239857,"no",-0.155941539346616,0.226328198442709,-0.447292543305225,0.315925362790461,19,0,NA,NA,"","yes",0.0111940298507463,536
