"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"CP",15,0,0.725597926652356,"no",3.26212497660068e-28,"up"
"SNRK",15,0,0.725782571504672,"no",0.000361432146080503,"down"
"TNFRSF4",12,3,0.725946000384266,"no",2.4203427820125e-74,"up"
"RB1CC1",13,2,0.726218167643868,"no",1.4730041068381e-05,"down"
"KCNK4",15,0,0.726409551438112,"no",0.00300480903142461,"up"
"SQLE",14,1,0.726425432424092,"no",2.45281859530155e-21,"down"
"RFX3",14,1,0.726602594465533,"no",0.117161045237787,"down"
"FER",14,1,0.726651978710767,"no",1.1570130373849e-05,"down"
"SRGAP3",12,3,0.727091557877911,"no",8.52691909232052e-21,"down"
"SMAD6",15,0,0.72718653550755,"no",2.83410711873364e-16,"down"
"PTEN",13,2,0.727282327172221,"no",0.298379179904859,"down"
"OR2W5",13,2,0.729151535404213,"no",0.0230745295479044,"up"
"MSC",13,2,0.729626393626001,"no",6.31686037843637e-34,"up"
"NANOG",15,0,0.729769319706693,"no",0.248109872921001,"up"
"DUSP10",13,2,0.729798004164332,"no",7.44810171121627e-78,"up"
"TSSK1B",13,2,0.730488322115279,"no",0.00437339456373219,"up"
"CLDN16",15,0,0.73054484209066,"no",3.9777394100207e-26,"down"
"LPHN3",15,0,0.730887029695948,"no",NA,NA
"KLC3",15,0,0.731180640540618,"no",5.04722207148652e-16,"down"
"MAD1L1",13,2,0.731281801533179,"no",1.90235445315201e-38,"up"
"KCNJ2",14,1,0.731602394472378,"no",3.56681342100626e-43,"up"
"DNMT3B",15,0,0.731805627075831,"no",4.72169971506585e-22,"up"
"AMBP",15,0,0.731983346396002,"no",0.474565964999635,"up"
"SULT2B1",13,2,0.732089399891903,"no",6.52032863534192e-08,"down"
"KIF9",14,1,0.732900494581995,"no",2.07063259400319e-05,"down"
"ARID5B",14,1,0.733098636779767,"no",3.21696655575034e-10,"down"
"MAP2K5",15,0,0.733586755545562,"no",0.000412105153417135,"down"
"MAP2K2",14,1,0.733903064785355,"no",3.31100251760586e-11,"up"
"LY9",12,3,0.734249112708308,"no",1.57857836754021e-30,"up"
"ORC5",14,1,0.734277932532492,"no",2.85532029449739e-20,"up"
"PTF1A",15,0,0.734550629308657,"no",1.55121343037825e-05,"up"
"CYP4Z1",11,4,0.734717909055113,"no",0.351900334295588,"up"
"UBE2E3",15,0,0.735256381258796,"no",4.0473131154006e-05,"down"
"PIK3R5",15,0,0.73528046078752,"no",5.1046170512463e-101,"up"
"GPR33",15,0,0.73554860009455,"no",0.000275098512250846,"up"
"TDRKH",13,2,0.735766999817848,"no",1.30681967809187e-08,"down"
"MINA",13,2,0.736300056320771,"no",NA,NA
"LOC81691",15,0,0.73678553874587,"no",NA,NA
"NUDT19",15,0,0.737219355344534,"no",0.781602019822638,"down"
"FAP",15,0,0.737261034978728,"no",4.22587561545683e-05,"up"
"POTEA",15,0,0.737542070240135,"no",0.000911173986329284,"up"
"GPC3",15,0,0.738472262119931,"no",3.55562949640599e-33,"down"
