"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_pvalue_tumor_vs_normal","tcga_expression_direction_tumor_vs_normal","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"NKX6-1",11,0.557599645327254,"no",0.00296555014679388,0.0988243293555987,9,0.992809415767175,"no","",0.416269911791598,"up","","",364
"PWP1",13,0.557812112108444,"no",-0.102440914987574,0.117095918878344,11,4.79656117624693e-10,"yes","",1.55187247582064e-24,"up","","",364
"SLA",12,0.558055744896397,"no",-0.0497724823136994,0.21628803869987,10,0.999990976524398,"no","",0.0209728343462174,"down","","",364
"CD300A",13,0.558446626323122,"no",0.0120576934307175,0.098590198905878,11,0.975847029538961,"no","",1.52921985430405e-07,"down","","",364
"IRF1",13,0.558507048631497,"no",-0.0124925931233327,0.193237994984438,11,0.0369923841793634,"no","MM_LoF",0.270763072973172,"up","","",364
"CYP51A1",13,0.558567469609556,"no",-0.0525353873374794,0.12718590735994,11,0.999749214260042,"no","",0.0167830148795065,"up","","",364
"SIGLEC11",13,0.558658098579344,"no",0.129550803252183,0.212340229874328,11,0.855907922464398,"no","",1.00510941997819e-17,"down","","",364
"PAIP1",13,0.558960173446965,"no",-0.112593440594191,0.152810529540222,11,0.911618903397833,"no","",2.54750597705628e-17,"up","","",364
"ANKRD31",12,0.559186606405527,"no",-0.214721107289479,0.157694183461023,10,0.000125369789532693,"yes","",0.00642612974897146,"up","","",364
"DDX19A",13,0.559443423460019,"no",-0.00101590424608617,0.0919426555822154,11,5.00956659253673e-09,"yes","",5.68190108858075e-08,"up","CTNNB1 (enriched, 33% vs 14%)","AXIN1 (depleted, 3% vs 12%)",364
"NEUROD1",12,0.559626259314649,"no",-0.00164325855140945,0.22839270909315,10,0.914054053143226,"no","",0.292092047439269,"up","","",364
"FOXK2",12,0.559908855513427,"no",-0.0725335354200504,0.219478490031715,11,0.58384331451528,"no","",6.30072348117496e-19,"up","TP53 (enriched, 27% vs 7%)","",364
"PTN",13,0.560017170466759,"no",-0.0320661769811244,0.153452944584594,11,0.0214047815217119,"no","",1.16510364934216e-06,"up","CTNNB1 (depleted, 14% vs 32%)","",364
"PROP1",13,0.560228519969724,"no",0.144837932623962,0.085170664167468,11,0.702003715691987,"no","",NA,NA,"","",364
"GINS4",11,0.560614147347437,"no",-0.433397023912626,0.306913767571089,9,3.59081150678195e-10,"yes","",6.12076440147199e-17,"up","TP53 (enriched, 29% vs 6%)","",364
"PIP4K2B",13,0.560892651825304,"no",0.0895234437797125,0.168555288025344,11,0.775272401775022,"no","",1.79869112900621e-23,"up","TP53 (enriched, 25% vs 9%)","",364
"SREK1IP1",13,0.560983202327407,"no",-0.366391085379842,0.284513480402629,11,0.109621819445792,"no","",3.57934517043772e-14,"up","","",364
"TAAR5",13,0.560983202327407,"no",0.10727556784557,0.0931691118781596,11,0.858802438890133,"no","",0.97827835660404,"up","","",364
"ARFRP1",13,0.561737668153797,"no",-0.0974633278767959,0.221649920476537,11,2.87993940560342e-10,"yes","",6.57036765054395e-25,"up","","",364
"KSR1",13,0.561737668153797,"no",-0.0392223425868672,0.0981695518816159,11,0.78604216603995,"no","",2.04802223413949e-11,"up","","",364
"FOXG1",9,0.561740672311323,"no",0.0900775910556259,0.0905422736282612,8,0.683644218677787,"no","",0.0133928875367409,"up","","",364
"LRP1B",11,0.562054668508956,"no",0.115326736803661,0.265146320497477,9,0.000133637492422728,"yes","AML_LoF,AN_LoF,BRCA_LoF,CH_LoF,CLL_LoF,CM_LoF,COREAD_LoF,ESCA_LoF,GBM_LoF,HC_LoF,HNSC_LoF,LUAD_LoF,LUSC_LoF,MBL_LoF,MGCT_LoF,MM_LoF,NB_LoF,NSCLC_LoF,OS_LoF,OV_LoF,PAAD_LoF,PRAD_LoF,RCCC_LoF,RHBDS_LoF,SBCC_LoF,SCLC_LoF,ST_LoF,THCA_LoF,UCS_LoF,UVM_LoF",0.00195050333039197,"up","","TP53 (enriched, 19% vs 4%)",364
