"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role"
"ALPPL2",10,0.19713519928351,"no",0.0797354661309113,0.111119171717526,0,NA,NA,""
"ATF3",9,0.19719347442307,"no",-0.0616512480148368,0.257319603732939,4,0.459285536492535,"no",""
"RCBTB2",10,0.197574632446929,"no",0.0887341527643543,0.166752264685504,5,0.98385020348674,"no",""
"NOTCH4",7,0.197670278828058,"no",-0.00367433588952833,0.105948118694404,2,0.382243054657879,"no",""
"LAMA3",7,0.198049397557024,"no",0.0491961249045331,0.232132683504933,4,0.613392864559638,"no",""
"HNF1A",9,0.198378118170503,"no",0.0320176110838759,0.100354474621433,5,0.929865823501461,"no","HC_LoF"
"UBASH3B",10,0.198651216619936,"no",-0.151242603281117,0.395148636562025,5,0.00899274245775517,"no",""
"CACNA1B",8,0.198675696939941,"no",0.0398319077587128,0.219115484323679,4,0.283207060814913,"no",""
"CR2",8,0.198757814036929,"no",0.0129959799200232,0.148644630923637,3,0.786412273263784,"no",""
"METTL21B",10,0.198798288844989,"no",NA,NA,0,NA,NA,""
"PROCR",9,0.199230521418167,"no",-0.109365448672636,0.0810031858423962,4,0.150166060281903,"no",""
"KCNG3",10,0.199559175382967,"no",-0.00748999190179095,0.246976417047151,5,0.376328541369814,"no",""
"MAP2K3",8,0.199662400561336,"no",-0.00405782164656805,0.193168256644329,4,0.0199969750740393,"no",""
"C1QL2",10,0.19997715623451,"no",0.128632211067524,0.190003115434006,5,0.0060651530636604,"no",""
"MIB1",9,0.199981359545772,"no",0.0135869241339416,0.0624485015442309,5,0.523073249610075,"no",""
"GDPD3",9,0.200033202006661,"no",0.102403880449485,0.125561386894071,5,0.145037389322181,"no",""
"RIPK4",9,0.20029253138928,"no",-0.00769122466954292,0.149140346867816,5,0.414993559168856,"no",""
"SDC4",10,0.200395647052253,"no",0.00530298362478508,0.138344291149453,5,0.360124307006373,"no","ST_LoF"
"GPR18",7,0.20042104387992,"no",0.0837239236319022,0.237078835325084,3,0.129036840850927,"no",""
"PVRL1",9,0.200681891209514,"no",NA,NA,0,NA,NA,""
"CTCF",9,0.200889729165753,"no",-0.31828984783913,0.450363612093295,4,0.999999817385737,"no","ALL_LoF,AML_LoF,BRCA_LoF,HNSC_LoF,NSCLC_LoF,UCEC_LoF"
"GLDC",9,0.201175710026877,"no",0.0943040328102478,0.0800826510009708,4,0.118565433932001,"no",""
"COL22A1",7,0.201509794282798,"no",-0.0871192358669029,0.143477847889237,3,0.00609802228408751,"no",""
"NR2F6",10,0.201654176260722,"no",-0.188314008175866,0.583111817735689,5,0.732035617347593,"no",""
"VOPP1",10,0.20222324680989,"no",0.0205267897886535,0.164661202119819,5,0.973232465953274,"no",""
"ALS2CL",9,0.202556920301259,"no",-0.0319658460127631,0.127238723167215,5,0.137281069221703,"no",""
"CD4",9,0.202922680628862,"no",0.0455402553271591,0.180695650721151,5,0.143452294150586,"no",""
"CASP14",10,0.202966910931168,"no",0.0596591102203218,0.161701660689034,5,0.100356435211902,"no",""
"MIDN",10,0.203041364340735,"no",-0.0804468084033682,0.39681534798387,5,0.969822948233676,"no",""
"CHEK1",8,0.203054968755805,"no",-0.124773930197171,0.593792508520488,4,0.999999596653571,"no",""
"PHF10",10,0.2030661856575,"no",-0.10638464085298,0.140541732639016,5,0.748319747519318,"no",""
"HPCAL4",9,0.203158013404076,"no",-0.168536029779517,0.281787890231636,5,0.546075058679108,"no",""
"SREK1IP1",8,0.203831860364072,"no",-0.305830724133212,0.155610894032608,5,0.879711904789951,"no",""
"NEK4",9,0.203917377949578,"no",-0.16182637885203,0.195844713638534,5,0.772303399900387,"no",""
"PPP1R13B",10,0.204384227630663,"no",-0.0111831139850053,0.0856333057572999,5,0.0011209511543756,"no",""
"TEX15",10,0.205632178064516,"no",0.0694917405676246,0.215214204248433,5,0.058589236320849,"no",""
"RNF31",9,0.205994263331275,"no",-0.0870732836712557,0.177563791181228,4,0.889360098042595,"no",""
"ASGR1",9,0.206126118328929,"no",-0.192826506337605,0.224772873966729,5,0.00101121518854153,"no",""
"KLHL30",9,0.206152495129578,"no",-0.228498540660756,0.328870576129698,4,0.659036901997367,"no",""
"NBEA",9,0.206178873863743,"no",NA,NA,4,0.585839255812027,"no","BC_ambiguous,CM_ambiguous,COREAD_ambiguous,DLBCL_ambiguous,ESCA_ambiguous,HC_ambiguous,PAAD_ambiguous"
"NPR3",6,0.206441811071831,"no",0.145365670608048,0.14222657061305,3,0.0415272900781146,"no",""
"PPP2CA",10,0.206483283605616,"no",-0.284315800517989,0.418027902668982,5,0.999599083413939,"no",""
"KIAA0247",10,0.206508346715658,"no",NA,NA,0,NA,NA,""
"KCNH7",7,0.206525655912962,"no",0.078267207184897,0.140942461596008,4,0.00565458052227008,"no",""
"COL15A1",9,0.206812543327302,"no",0.0851645866430514,0.34137511762244,4,0.929739629545124,"no",""
"CBLN1",10,0.206859413702472,"no",-0.0211348503567367,0.202241820151076,5,0.998870340585416,"no",""
"NCOA6",8,0.207012463493073,"no",-0.916071504450889,0.41885954171716,4,0.540370659487162,"no",""
"TEC",10,0.207085280390601,"no",-0.0455477170146852,0.271630225087265,5,0.000565013932303571,"no","UCEC_LoF"
"MYLK2",9,0.207367916769278,"no",-0.0302955711388139,0.0970482976817438,4,0.892055705520347,"no",""
"PARP9",9,0.207367916769278,"no",-0.01208440895485,0.235536829940904,5,0.0402518667276658,"no",""
"KCTD5",9,0.207420853874265,"no",-0.0329903060698615,0.175827759187252,5,0.875932460312174,"no",""
"PRLHR",10,0.207587712573671,"no",-0.116140275916402,0.367119182790466,5,0.939517241469192,"no",""
"DNASE1",8,0.207797962558935,"no",0.0504505186504638,0.347093456809205,4,0.485715562465672,"no",""
"UBE2J1",9,0.207818128137548,"no",0.0505506246792994,0.159956669937823,5,0.0580655831579411,"no",""
"CDT1",10,0.207964994647196,"no",-0.194064352385517,0.223710551436247,5,0.99999997530281,"no",""
"PLCG1",10,0.208216733961879,"no",0.0212768019463559,0.232997566951417,5,0.0829681493927826,"no","ANGS_Act,BC_Act,LGG_Act"
"STAG3L3",9,0.208242365571807,"no",NA,NA,0,NA,NA,""
"COL2A1",10,0.20831747848536,"no",-0.00565501740073614,0.150427517065911,5,0.0175122760748552,"no",""
"FRMPD1",10,0.208519051160259,"no",-0.0342333536650671,0.183178233680521,5,0.86070092301352,"no",""
"MNAT1",10,0.208569461748133,"no",0.0387907530616067,0.235787360939418,5,0.999999195052857,"no",""
"HGF",6,0.208802421258865,"no",0.0412532288283388,0.164847800893153,4,5.72053532534866e-05,"yes","BC_Act"
"PAN3",9,0.209491414660691,"no",0.111615514593644,0.192423206273198,5,0.278885013867438,"no",""
"NRBF2",10,0.209680256188724,"no",0.0109670800229899,0.179541207178601,5,0.99382798282517,"no",""
"KDM5B",8,0.209684408584347,"no",-0.137792452653756,0.151888221089077,4,0.0268256403862307,"no",""
"EIF4EBP1",9,0.209811001908277,"no",0.140022399245048,0.104420909707153,5,0.993167018253117,"no",""
"FOXC1",9,0.209890941970493,"no",-0.0776260014683005,0.149785874684425,5,0.430351016665152,"no",""
"SFTPD",10,0.210135642499301,"no",-0.0133330301255417,0.107629669978277,5,0.0897211206710872,"no",""
"LY6K",9,0.210317581013457,"no",0.0366986861757034,0.227767185838724,5,0.800318856884648,"no",""
"ATG13",10,0.210464882667796,"no",0.0509725878574763,0.0968583365882607,5,0.496894400335753,"no",""
"HTR1D",10,0.210490220989833,"no",0.0375302412583406,0.265299936584704,5,0.0196108388320233,"no",""
