"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"CCL4",23,1,0.15330268214103,"no",0.00885981545177444,"down"
"PLS1",23,1,0.15341311005836,"no",1.7410490155156e-14,"up"
"MEGF8",24,0,0.153912869174817,"no",6.32127283125397e-15,"down"
"UNC45A",24,0,0.153918749411273,"no",4.64138912175899e-05,"up"
"KPNA2",19,5,0.153989773134263,"no",9.29138426243873e-146,"up"
"RBMS2",24,0,0.154060050896122,"no",7.9136356055251e-43,"down"
"SETD1A",24,0,0.154289757881137,"no",3.42038305513158e-11,"up"
"ASXL3",21,3,0.15436277293262,"no",2.76720187737407e-20,"down"
"FST",22,2,0.155048699136547,"no",0.0603192607594742,"down"
"NAT8L",22,2,0.155195097527896,"no",3.10313081841295e-13,"down"
"OBP2A",24,0,0.155338920383196,"no",2.05603454476091e-16,"up"
"HAPLN2",24,0,0.15574461402834,"no",0.527532489625576,"up"
"SLC2A4RG",21,3,0.155791047569245,"no",1.18086541118634e-30,"up"
"NAA60",24,0,0.155887431761709,"no",1.29239688876853e-49,"up"
"ARL4D",23,1,0.156146418517187,"no",0.000879324559526753,"down"
"AMD1",23,1,0.156162795753606,"no",0.215150268012187,"down"
"ISL1",22,2,0.156177237718308,"no",0.472944267778831,"down"
"ATP2B2",21,3,0.15693492095703,"no",0.720868354415229,"up"
"IDH3B",22,2,0.15752349475934,"no",0.00113575837204167,"up"
"NEK8",22,2,0.157899060408126,"no",8.12854873090073e-16,"up"
"IQGAP3",23,1,0.158261412013583,"no",8.27805737292147e-167,"up"
"VLDLR",20,4,0.158267255283611,"no",2.75247689448815e-14,"down"
"DIRAS1",24,0,0.158483096070476,"no",4.85961798455938e-20,"up"
"AEBP2",22,2,0.158694460277909,"no",1.99537516217977e-09,"down"
"TINF2",22,2,0.158706110552004,"no",0.145378862533941,"down"
