"","#wt","#mut","pvalue","is_significant"
"KSR1",10,1,0.272375191266382,"no"
"TRPS1",10,1,0.272485256993573,"no"
"LPAR3",11,0,0.27281116542642,"no"
"UPK1B",11,0,0.273521099300259,"no"
"MAP2K3",11,0,0.273784263286593,"no"
"NRL",11,0,0.273784263286593,"no"
"ARHGAP6",11,0,0.273942220118006,"no"
"COL8A2",11,0,0.274100220751341,"no"
"PRPF4",11,0,0.274337303780138,"no"
"NFKB1",11,0,0.274390002266872,"no"
"TMTC4",10,1,0.274414867251295,"no"
"DENND3",10,1,0.274580566271394,"no"
"KDSR",11,0,0.274890880149138,"no"
"TDRD7",11,0,0.274890880149138,"no"
"MTMR6",9,2,0.275222855938302,"no"
"LIME1",11,0,0.275260228286552,"no"
"WDFY1",11,0,0.275471390989522,"no"
"MTA1",11,0,0.275682631169498,"no"
"ALDOB",11,0,0.275893948771929,"no"
"RAB18",11,0,0.276449025439023,"no"
"CLCN4",11,0,0.276687078391611,"no"
"POU2F2",11,0,0.277057577067237,"no"
"MYEF2",11,0,0.277905316966907,"no"
"INPP5E",10,1,0.277960122539053,"no"
"PRSS23",10,1,0.277960122539053,"no"
"SNRNP40",11,0,0.278170488000013,"no"
"RAB40AL",11,0,0.279046402951043,"no"
"AKR1C1",10,1,0.279267315009265,"no"
"ARHGEF5",10,1,0.279378699081148,"no"
"SLC7A11",11,0,0.279391818187668,"no"
"STK36",11,0,0.279577894645907,"no"
"SUV39H2",11,0,0.280056645493613,"no"
"DNAJC1",11,0,0.280216314956507,"no"
"GSK3B",11,0,0.280429274278058,"no"
"ITSN1",9,2,0.281074814231888,"no"
"CLCNKA",10,1,0.28116368492395,"no"
"PGC",11,0,0.281575234433389,"no"
"ITGB3",10,1,0.281778505189048,"no"
"SLC22A17",11,0,0.281895428891577,"no"
"NRG1",10,1,0.282030203592425,"no"
"CACNA1C",10,1,0.282226041595192,"no"
"SYNPO",10,1,0.282309991596179,"no"
"NPTXR",11,0,0.282482894842169,"no"
"DUSP23",11,0,0.28275011398221,"no"
"ZC3HAV1",11,0,0.28275011398221,"no"
"RAB28",11,0,0.282883767835663,"no"
"CCNK",11,0,0.28309767536304,"no"
