"","#wt","#mut","pvalue","is_significant"
"KCNE2",35,1,0.796564959150432,"no"
"HS3ST6",35,1,0.797068796865015,"no"
"IGSF9B",28,8,0.797383788336017,"no"
"SOX2",36,0,0.797712677266734,"no"
"TRAF3",34,2,0.797729109680989,"no"
"IRS4",34,2,0.798260349353872,"no"
"TBP",35,1,0.798720156421879,"no"
"FABP5",35,1,0.798864286518932,"no"
"DDX24",35,1,0.798953800999728,"no"
"GJA5",31,5,0.799172926148674,"no"
"PROP1",33,3,0.799311579250382,"no"
"RHOB",36,0,0.799546361835006,"no"
"AURKAPS1",35,1,0.79956903928488,"no"
"PIM3",34,2,0.799814298469541,"no"
"SRSF7",36,0,0.800227084019755,"no"
"CFHR3",5,31,0.800305889228476,"no"
"KCNE4",36,0,0.800336950986685,"no"
"EHF",36,0,0.800369473278545,"no"
"ENDOV",33,3,0.80064436129963,"no"
"KANK2",30,6,0.801056183514846,"no"
"SMARCD1",34,2,0.801245156536215,"no"
"STC2",35,1,0.801552221130252,"no"
"PDE3B",35,1,0.80179926088165,"no"
"GDF15",34,2,0.802151923667555,"no"
"INA",35,1,0.802804198923902,"no"
"SART3",35,1,0.802814368143472,"no"
"GPR6",36,0,0.803687229239053,"no"
"BTBD8",33,3,0.804012119131264,"no"
"EIF2AK2",35,1,0.804054988192256,"no"
"EMX1",35,1,0.80410545505065,"no"
"C7",27,9,0.804347860271067,"no"
"EPHB1",32,4,0.804421518878672,"no"
"MYF5",34,2,0.804825658911989,"no"
"LCN8",36,0,0.804892244757353,"no"
"ARAP3",35,1,0.805100895802615,"no"
"SLC35E3",35,1,0.805404823337191,"no"
"CTSL1",36,0,0.805580420943316,"no"
"RASD2",36,0,0.805883846180838,"no"
"TPH1",36,0,0.805887724209711,"no"
"LOC128322",36,0,0.806139455146082,"no"
"EGFL7",36,0,0.806234091586316,"no"
"ABCC2",35,1,0.806324316622242,"no"
"OMG",35,1,0.807100325974417,"no"
"SIRT2",36,0,0.807158343456467,"no"
"KHSRP",33,3,0.807218983610352,"no"
"SHH",32,4,0.807367384789437,"no"
"GNA14",36,0,0.807912528054192,"no"
"PARK2",35,1,0.807981159800389,"no"
"DHRS7B",35,1,0.808903164477031,"no"
"KCNK4",35,1,0.809248233055411,"no"
"SOHLH1",35,1,0.809462477685227,"no"
"RGS5",34,2,0.809658489163491,"no"
"RRAGC",34,2,0.810018910897922,"no"
"NPFFR1",35,1,0.810026111475127,"no"
"ACSL3",35,1,0.810041389534169,"no"
"RNF139",34,2,0.810436207154702,"no"
"RIF1",35,1,0.810520279643448,"no"
"EZR",34,2,0.810544589165934,"no"
"CCNC",36,0,0.810744734693064,"no"
"HDAC5",32,4,0.811145880025293,"no"
"FGFRL1",33,3,0.811482108480517,"no"
"ATP2B1",35,1,0.811657331511115,"no"
"CRYZL1",36,0,0.811783513147965,"no"
"DDX46",35,1,0.811825548707203,"no"
"HSPA8",33,3,0.811889418578326,"no"
"JMJD8",35,1,0.812141138898876,"no"
"PTPN12",28,8,0.812214743758706,"no"
"APOA2",34,2,0.812404606539983,"no"
"HOXC10",35,1,0.812463508523791,"no"
"ACCSL",33,3,0.812667602012695,"no"
"TK2",34,2,0.81312756966125,"no"
"ALKBH2",35,1,0.813172117358497,"no"
"SKP2",33,3,0.814338557267933,"no"
"MYEF2",33,3,0.814655256378227,"no"
"KCNIP3",34,2,0.815154228069413,"no"
"LRCH3",33,3,0.815243955421823,"no"
"HLA-G",31,5,0.815739916697318,"no"
"ECHS1",34,2,0.816046217964154,"no"
"TNFRSF13C",34,2,0.816127032377149,"no"
"GPC3",35,1,0.81621049659664,"no"
"F2RL1",36,0,0.816386225739131,"no"
"ZFP161",36,0,0.816780973271219,"no"
"TPM1",35,1,0.816998228483052,"no"
"FEV",36,0,0.817117536666292,"no"
"TBL2",34,2,0.817818952774041,"no"
"WDR37",35,1,0.818129875358448,"no"
"PAEP",36,0,0.818229969952248,"no"
"HSD17B8",36,0,0.818349164382332,"no"
"MFI2",34,2,0.818508490968404,"no"
"PRKD3",33,3,0.818929885567204,"no"
"CACNB4",34,2,0.818982604416391,"no"
"GPR146",31,5,0.819033817995557,"no"
"FOXB1",35,1,0.819120481389131,"no"
"DCAF12",34,2,0.81953928783781,"no"
"KPNA7",30,6,0.819799336915098,"no"
"PLAGL2",36,0,0.820145503337325,"no"
"CDC34",35,1,0.821258298244265,"no"
"MST1R",35,1,0.821390377219577,"no"
"PAX8",33,3,0.821717047927824,"no"
"SRSF5",36,0,0.821885781007487,"no"
"SUZ12",34,2,0.822091147009656,"no"
"ALCAM",35,1,0.822449417952314,"no"
"HOXB5",34,2,0.82255678435071,"no"
"COMT",31,5,0.82272324866751,"no"
"CIT",35,1,0.822728452336652,"no"
"RAB35",36,0,0.822792195381904,"no"
"SMARCA5",36,0,0.823525032804438,"no"
"VRK3",34,2,0.823676616562762,"no"
"DHX34",35,1,0.824461747083977,"no"
"NVL",34,2,0.825258963759927,"no"
"MPZ",34,2,0.825309330628812,"no"
"MCHR1",35,1,0.825406753950927,"no"
"KDM2B",35,1,0.825648698165266,"no"
"ANKHD1",33,3,0.825706666371911,"no"
"GPR153",34,2,0.826157716709084,"no"
"HNRNPUL1",34,2,0.826472646061672,"no"
"RHOH",33,3,0.826485380938106,"no"
"RASGEF1B",34,2,0.827225455449367,"no"
"WDR44",35,1,0.827264861882695,"no"
"GJC3",31,5,0.827453899668951,"no"
"SLC10A3",35,1,0.827605824361423,"no"
"SRMS",33,3,0.828138916241589,"no"
"TLE1",36,0,0.828561317894485,"no"
"RPH3A",33,3,0.828650607036882,"no"
"EIF4B",35,1,0.828774385185251,"no"
"TDRD7",36,0,0.828843134094499,"no"
"TLR4",33,3,0.829754023080503,"no"
"DCAF12L1",35,1,0.830389660110296,"no"
"TLCD1",35,1,0.83080448152375,"no"
"SERPINB6",30,6,0.831084926820961,"no"
"EDN1",32,4,0.831349583217317,"no"
"POLG",33,3,0.831414486478617,"no"
"GPR85",30,6,0.831664913305772,"no"
"DDX47",36,0,0.832056968253334,"no"
"BAG6",31,5,0.832398044788807,"no"
"GPR171",33,3,0.832451158078547,"no"
"RNF17",30,6,0.832983757292139,"no"
"CACNA1F",30,6,0.83319659515072,"no"
"PHF1",35,1,0.833674333469155,"no"
"LRIT3",35,1,0.833991828961465,"no"
"C17orf82",33,3,0.834079757442986,"no"
"NOS1",31,5,0.834241422114466,"no"
"HRH4",36,0,0.834576190596279,"no"
"CDT1",34,2,0.834869380103745,"no"
"MLLT4",35,1,0.835300910866907,"no"
"GSK3B",36,0,0.835418595929675,"no"
