"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"KBTBD6",14,1,0.943572219776022,"no",6.99206185993616e-05,"up"
"YES1",13,2,0.943589596667047,"no",0.000199963640894963,"up"
"TNFRSF19",15,0,0.943677824956961,"no",0.000423311347227388,"up"
"AATK",14,1,0.943710824167566,"no",0.357978161564584,"down"
"ZSCAN22",15,0,0.9438427793134,"no",0.943670350830685,"up"
"HOXA1",14,1,0.943897929953149,"no",1.0574393331222e-05,"up"
"CA5B",15,0,0.944809202928557,"no",0.0623577518387627,"down"
"RAPGEF3",15,0,0.945141313145466,"no",0.0271206252461971,"down"
"PLD1",11,4,0.945151625784448,"no",0.068346021540255,"up"
"PIK3R1",13,2,0.945505526981949,"no",0.0727873038276089,"down"
"SMYD1",13,2,0.945522035920688,"no",0.359612395344454,"down"
"FRMD4A",14,1,0.945711036670122,"no",0.603283368215578,"up"
"RBM18",13,2,0.945834972961284,"no",0.0636744245890266,"up"
"SHOC2",15,0,0.945915302599432,"no",0.115168094690667,"up"
"MTNR1B",14,1,0.94628689832748,"no",0.36368711415941,"up"
"SIGLEC15",14,1,0.946334018277638,"no",0.562002476874214,"down"
"SRSF2",15,0,0.946363503455021,"no",3.37740767055715e-05,"up"
"PARP15",13,2,0.946367039977999,"no",0.418064327227764,"up"
"TEAD1",14,1,0.946373260447885,"no",0.472032830804629,"down"
"FOXN1",13,2,0.94641594947306,"no",0.377330049158445,"up"
"CCR7",13,2,0.946456681043622,"no",0.0505165114346194,"up"
"CCDC36",15,0,0.946492110001057,"no",0.471355816216651,"down"
"SPRYD4",15,0,0.946552547894012,"no",0.0079498727165984,"up"
"RND1",15,0,0.946620477201276,"no",0.0191032304701745,"up"
"SLC9C2",14,1,0.946795661320306,"no",0.680315813742872,"down"
"KCNV2",13,2,0.946919330981776,"no",0.617448648686145,"down"
"SEPT6",15,0,0.947258732172215,"no",0.132015351357698,"down"
"SS18L1",14,1,0.947269711500264,"no",0.00207117646214902,"up"
"MPP3",14,1,0.947509363425813,"no",0.0122880440486898,"up"
"C18orf8",14,1,0.947517080038191,"no",0.00476633886295767,"up"
"RDH12",14,1,0.947555649896821,"no",0.0737764013774951,"down"
"ADAMTS20",15,0,0.947942851521718,"no",7.24716112764905e-05,"up"
"ZBTB10",14,1,0.94799379315964,"no",0.890787256411519,"up"
"BRIX1",11,4,0.948041809628428,"no",1.17514948267795e-14,"up"
"KIF14",15,0,0.948149685890907,"no",1.03306496840138e-11,"up"
"PLCE1",13,2,0.948304588802042,"no",0.00534703093818245,"down"
"KSR1",14,1,0.948375784046606,"no",0.0736336279852345,"up"
"WDR17",13,2,0.948423364165976,"no",0.151265014660241,"down"
"LMO7",13,2,0.948534030060195,"no",0.947260224684685,"up"
"MAPKAP1",15,0,0.948568765280208,"no",0.143983109242437,"up"
"DKK4",14,1,0.948634289829897,"no",0.516114677728588,"up"
"FGFR1",15,0,0.948832084965463,"no",0.500916144778268,"down"
"CHIC2",15,0,0.94897791917463,"no",0.000299076240553002,"up"
"TRIM46",14,1,0.949193440211924,"no",0.158263728567326,"up"
"PEA15",15,0,0.949232349432394,"no",0.0422048328298241,"up"
"CPSF7",14,1,0.949298690476488,"no",7.86707574441542e-07,"up"
"GPR68",10,5,0.949386657045507,"no",1.15842639729606e-07,"up"
"PITX1",15,0,0.949464104755671,"no",0.809187507712846,"down"
"ENC1",15,0,0.949680625162169,"no",0.373609138956422,"up"
"PSMB9",15,0,0.949687830023228,"no",0.00918723008758503,"up"
