"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_pvalue_tumor_vs_normal","tcga_expression_direction_tumor_vs_normal","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"ATP5B",5,0.237099042319442,"no",-0.292650327871548,0.120930429154331,0,NA,NA,"",NA,NA,NA,NA,492
"MCPH1",5,0.237137017060236,"no",-0.137434980289456,0.168594166912942,2,0.0902297107870572,"no","",2.87672115032188e-13,"down","","",492
"DOT1L",4,0.237180639674151,"no",-0.0710099251933588,0.147865463150812,2,0.552797559920315,"no","DLBCL_LoF",2.36167116741151e-12,"down","","",492
"TADA2A",5,0.237326938102648,"no",-0.1264476660882,0.108926466111316,2,0.982518452125762,"no","",5.21317690248831e-16,"down","BRAF (depleted, 41% vs 68%), NRAS (enriched, 14% vs 5%)","",492
"GINS1",4,0.238151687752492,"no",-0.216106933161884,0.294179879504067,1,NA,NA,"",9.68346004810592e-10,"up","BRAF (enriched, 65% vs 45%)","",492
"RHOT1",5,0.238315798048024,"no",0.0306583418827759,0.0639196217611665,2,0.546564694717937,"no","",0.147942667779095,"down","BRAF (depleted, 43% vs 67%), NRAS (enriched, 14% vs 5%)","",492
"KANK2",3,0.23844441939154,"no",0.0090016382995339,0.0540783130193882,1,NA,NA,"",1.45273317583094e-09,"up","BRAF (enriched, 82% vs 28%), HRAS (depleted, 0% vs 9%), NRAS (depleted, 0% vs 19%)","",492
"SLAMF8",4,0.238701421473872,"no",0.12597739353433,0.102845008534299,2,0.285604848850184,"no","",0.115995966672045,"up","BRAF (enriched, 71% vs 39%), HRAS (depleted, 1% vs 8%), NRAS (depleted, 3% vs 16%)","",492
"TTC30A",5,0.238772912760391,"no",-0.0840577088712549,0.0461134513582568,2,0.897953101170857,"no","",1.43320881252925e-25,"down","BRAF (depleted, 34% vs 76%), HRAS (enriched, 9% vs 0%), NRAS (enriched, 15% vs 4%)","",492
"TBC1D2B",5,0.238772912760391,"no",0.185060600786617,0.18311295654651,2,0.143707443184183,"no","",0.0676021191498379,"down","BRAF (enriched, 66% vs 44%), HRAS (depleted, 1% vs 8%), NRAS (depleted, 2% vs 16%)","",492
"NXT1",4,0.239463639111928,"no",-0.0818327845867799,0.150488944932841,1,NA,NA,"",0.375070277508239,"down","","",492
"MMP10",5,0.239994096705314,"no",0.143351167271917,0.238865900987352,2,0.467199196979583,"no","",2.13013148089991e-11,"up","BRAF (enriched, 74% vs 36%), NRAS (depleted, 4% vs 15%)","",492
