"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_missense_mutation_frequency","tcga_nrSamplesInMutData"
"RDH8",32,3,0.784774765166042,"no",0.0144678942364283,0.190385407729598,0.204028426668025,0.157123022192448,23,2,0.771120990717531,"no","","yes",0.0278372591006424,467
"TP53BP1",32,3,0.785216839715158,"no",0.246110541915174,0.352384761477681,0.288965254501246,0.277204828355623,22,4,0.850288156167377,"no","","yes",0.0492505353319058,467
"MEGF8",31,4,0.785239780803305,"no",-0.0891176675072422,0.134365244566325,-0.0148091199674793,0.187786755298184,23,3,0.382563982555977,"no","","yes",0.0856531049250535,467
"GABRG1",32,3,0.785350636111213,"no",-0.0909638720106722,0.226094598005471,-0.00168271684635999,0.112002207265212,24,2,0.71499088278707,"no","","no",0.0963597430406852,467
"EN2",30,2,0.78555207392829,"no",0.0177506879856978,0.136122067421602,0.0828727743848362,0.0554531833180669,22,2,0.373035264088036,"no","","yes",0.00214132762312634,467
"ARHGAP20",30,2,0.78565213644147,"no",0.00745254994514184,0.184845060447004,0.0807460009146624,0.0367798014093986,21,1,NA,NA,"","yes",0.0364025695931477,467
"CA2",33,2,0.78602962408659,"no",0.109045743087484,0.220431129657141,0.0161222445408695,0.183915831080966,24,2,0.473650429592707,"no","","yes",0.0278372591006424,467
"SIRT6",33,2,0.787006424875467,"no",-0.081076705674722,0.187091291011821,-0.155391320975044,0.0846071374151914,25,1,NA,NA,"","yes",0,467
"PIK3CB",32,2,0.787900552124379,"no",-0.0195477856399384,0.0986555652764229,0.226287954458772,0.0729337082120185,24,1,NA,NA,"BLCA_Act,GBM_Act,PRAD_Act","yes",0.019271948608137,467
"EGFR",28,2,0.788397200083014,"no",0.0987850446913056,0.140899915832723,0.191069221870858,0.164530025980187,19,2,0.203415097753668,"no","BRCA_Act,COREAD_Act,GBM_Act,HGG_Act,LGG_Act,LUAD_Act,MM_Act,NSCLC_Act,PIA_Act","yes",0.0535331905781585,467
"SEMA4C",31,4,0.788796392137346,"no",-0.0500773095431598,0.181897243993385,-0.027866180374337,0.14965791568498,24,2,0.284376523927916,"no","","yes",0.0321199143468951,467
"CLTCL1",29,2,0.78895711790252,"no",-0.008952202315504,0.155393163814089,0.0363857213578162,0.0981618998296168,21,1,NA,NA,"HC_Act","yes",0.0385438972162741,467
"SQRDL",33,2,0.789637836893653,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0.0171306209850107,467
"LINGO2",31,2,0.790310596890856,"no",-0.0477375592641733,0.151134906457042,-0.209735091229306,0.140576731653722,23,0,NA,NA,"","yes",0.0492505353319058,467
"STAT2",31,2,0.792205677177991,"no",0.00788332582535518,0.135879347366678,0.0060726661559158,0.0550958974626149,22,2,0.540298634763535,"no","","yes",0.0171306209850107,467
"COL9A1",28,6,0.792556475221873,"no",0.007941068187786,0.247273979175359,-0.0112245073454767,0.223534860640182,21,4,0.565656199463314,"no","","yes",0.109207708779443,467
"MYO3B",33,2,0.793680206644017,"no",-0.0606296231443999,0.178726095150473,-0.20961164768625,0.199081273046185,23,2,0.34193047202906,"no","","yes",0.0813704496788009,467
"DDX31",33,3,0.793936707358081,"no",-0.072153567412424,0.146565622558028,-0.130508049249201,0.228193651041074,24,2,0.435711157728482,"no","","yes",0.0256959314775161,467
"WDR3",27,3,0.796739995476835,"no",-0.52089349604396,0.322364935509551,-0.19730040494747,0.297068227221801,19,3,0.510217596099226,"no","","yes",0.0235546038543897,467
"TCHH",30,3,0.797272107125323,"no",-0.0515330614169763,0.160954018436615,0.0167902623908327,0.0655806574466803,21,3,0.434945411978115,"no","","yes",0.0449678800856531,467
"ALDH2",32,2,0.797490284332692,"no",-0.0967132242650719,0.174217621008871,0.17919739037038,0.131711264393679,23,2,0.596717729454796,"no","","yes",0.0149892933618844,467
"ABCA7",33,2,0.797534694376597,"no",0.0468690341558273,0.133870751311345,0.167473686140428,0.0710763230289596,24,1,NA,NA,"","yes",0.0471092077087794,467
"NOMO2",32,2,0.798240107768733,"no",NA,NA,NA,NA,24,1,NA,NA,"","yes",0.012847965738758,467
"SCARA5",33,2,0.798339070407848,"no",NA,NA,NA,NA,25,1,NA,NA,"","yes",0.0256959314775161,467
"SIGLEC14",28,2,0.799427662052352,"no",-0.142898291817482,0.191261212069908,-0.166149685697379,0.185783991278951,0,0,NA,NA,"","yes",0.0364025695931477,467
"NDST4",29,6,0.802821415966401,"no",0.0553817718833071,0.213041155507852,0.165364127116553,0.219815446183174,23,3,0.189133533879519,"no","","no",0.139186295503212,467
"VIT",32,3,0.802919091731928,"no",-0.0458769609471628,0.212317348284854,-0.00664112316096856,0.085850634450148,23,2,0.409624255528642,"no","","yes",0.0406852248394004,467
"PRDM9",28,5,0.803007419673391,"no",0.156867884311833,0.203550509601021,0.252998923920563,0.394910242506828,21,3,0.783661478660592,"no","","no",0.113490364025696,467
"SH2D3C",31,4,0.804873959738632,"no",0.12247951067959,0.181008052241151,0.189451860300559,0.154073860665647,22,4,0.868607004469101,"no","","yes",0.0278372591006424,467
"ZFHX2",27,5,0.805000512767144,"no",-0.0237015839253156,0.151570666348389,0.0197472326460558,0.104169331850774,21,4,0.706137660096396,"no","","yes",NA,467
"MIOS",26,3,0.805143457807952,"no",-0.000594541845944436,0.194770623575307,0.139574187842394,0.0533021034996765,18,2,0.464582838352039,"no","","yes",0.00856531049250535,467
"TRPS1",30,4,0.807361115459509,"no",-0.334693185557262,0.277288653214276,-0.257857940501623,0.122655075538028,22,3,0.377625166965954,"no","","yes",0.0471092077087794,467
"TCF4",30,4,0.807795660813916,"no",0.0967826427991001,0.106125778753766,0.0579031199659751,0.0845834445512954,22,3,0.798709908491805,"no","MBL_Act,PIA_Act","yes",0.0513918629550321,467
"KDR",33,3,0.808170822115559,"no",-0.107444918702213,0.144228276828988,-0.165173799457255,0.0915985892567102,25,1,NA,NA,"ANGS_Act,CLL_Act,DLBCL_Act,LUAD_Act,PAIS_Act,SBCC_Act,SSCC_Act","yes",0.113490364025696,467
"KCNIP3",33,2,0.80885856125901,"no",0.0281307478027817,0.176225749739702,-0.0200290005774686,0.0242098285828889,25,1,NA,NA,"","yes",0.00642398286937901,467
"EXOC2",29,2,0.808999001955396,"no",-0.035784840528966,0.201194664200084,0.0053406155478127,0.0377112078130262,23,2,0.491330235538184,"no","","yes",0.00856531049250535,467
"TFAP2E",32,3,0.810498611732998,"no",0.00346761461640278,0.14514846752713,-0.0374599688151581,0.124926768989583,23,3,0.568870426443232,"no","","yes",0.00428265524625268,467
"CELF4",32,2,0.811027519822962,"no",-0.0560138566235103,0.133241600998262,0.0125832612122244,0.039943136785039,23,2,0.653174715800506,"no","","yes",0.0278372591006424,467
"ARID1B",32,2,0.811298601949161,"no",-0.0589873190493193,0.237851458761702,-0.0123989303652419,0.0185829841663222,23,2,0.241414403874404,"no","BLCA_LoF,BRCA_LoF,COREAD_LoF,DLBCL_LoF,HC_LoF,HGG_LoF,LGG_LoF,LUSC_LoF,MBL_LoF,PAAD_LoF,PIA_LoF","yes",0.0364025695931477,467
"NCAM1",28,2,0.811404675960062,"no",-0.0618129095146068,0.163049653438943,0.0403834780458272,0.112694549125182,0,0,NA,NA,"","yes",0.0471092077087794,467
"DNMBP",32,2,0.811531428905922,"no",0.0265311294332767,0.105757873145072,0.0636668594345958,0.0914335819053382,23,2,0.457888440050161,"no","","yes",0.0428265524625268,467
"FOXP2",27,4,0.811729319344334,"no",-0.17887254096077,0.138563556514911,-0.2842135894578,0.264853317512349,20,3,0.307280393413992,"no","","yes",0.0214132762312634,467
"ATM",29,2,0.811854408237561,"no",0.142817929075792,0.46177054130024,0.15577848028403,0.253351494730024,19,2,0.56283168775201,"no","BLCA_LoF,BRCA_LoF,CH_LoF,CLL_LoF,COREAD_LoF,ESCA_LoF,HC_LoF,HGG_LoF,LUAD_LoF,MM_LoF,NB_LoF,NSCLC_LoF,PAAD_LoF,PAIS_LoF,PRAD_LoF,RCCC_LoF,SCLC_LoF,ST_LoF,THCA_LoF,UCEC_LoF","yes",0.0428265524625268,467
"CACNA1B",31,3,0.811860647276562,"no",-0.0905272832240961,0.19158378937608,-0.371927230244737,0.247282265122844,23,2,0.058428644069977,"no","","yes",0.0642398286937901,467
"CYP39A1",34,2,0.813483267391101,"no",-0.093588901157366,0.274734779893196,-0.0321230207343339,0.11420391646733,24,2,0.60961580841614,"no","","yes",0.012847965738758,467
"GABRA5",33,2,0.814329157763029,"no",0.0341405966827586,0.197402214012354,-0.0870017372957825,0.188516035622352,23,2,0.322318515775826,"no","","yes",0.0171306209850107,467
"CR1",26,7,0.814357229958968,"no",-0.051127303848237,0.107015235463724,0.0219873185768695,0.137321602954794,18,5,0.544228271120778,"no","AML_ambiguous,MM_ambiguous","yes",0.107066381156317,467
"LLGL2",29,4,0.814550333293034,"no",0.00973058072873629,0.215522295029373,0.0834279285921644,0.144928347665897,22,3,0.576502390693483,"no","","yes",0.0428265524625268,467
"SIK1",33,3,0.815232218997274,"no",-0.0562248491505803,0.238484912346007,0.118691447803559,0.0383468252676008,0,0,NA,NA,"","yes",NA,467
"FGFR2",33,3,0.815951158744956,"no",0.0533735994734214,0.123053326978214,-0.0145591344386772,0.117670352452558,24,2,0.186569134060456,"no","BRCA_Act,CH_Act,LUSC_Act,SG_Act,UCEC_Act","yes",0.0706638115631692,467
"ITIH1",32,3,0.816329523106552,"no",NA,NA,NA,NA,23,2,0.286636710145709,"no","","yes",0.0471092077087794,467
"MSH5",33,2,0.816904736467609,"no",NA,NA,NA,NA,24,1,NA,NA,"","yes",0.0235546038543897,467
"VWA1",31,2,0.817710761854102,"no",-0.044501556277401,0.264937589696525,-0.246798558122463,0.0424576895076395,22,2,0.921263345755961,"no","","yes",0.00428265524625268,467
"CELSR1",31,3,0.818682788134472,"no",0.0359159042058774,0.170558572003574,0.160070150193853,0.0670051475000446,24,1,NA,NA,"","yes",0.0685224839400428,467
"ITCH",32,2,0.819516786984976,"no",-0.0254695412341722,0.108235965898084,-0.026190061346383,0.00605961520988995,24,1,NA,NA,"","yes",0.0171306209850107,467
"SERPINB2",31,3,0.819709864367711,"no",0.000150193780127098,0.156958597657318,-0.112894775386385,0.127654206210968,22,2,0.203098964791341,"no","","yes",0.0535331905781585,467
"DDX42",33,2,0.821106756267054,"no",-0.48119427326291,0.317522386264461,-0.445211380098536,0.0386808769602515,25,0,NA,NA,"","yes",0.0235546038543897,467
"NOTCH2",29,2,0.822357106751922,"no",-0.0583188422313897,0.17420247610057,-0.120651879357182,0.162401194387267,21,2,0.542249683934966,"no","ACY_ambiguous,BLCA_ambiguous,BRCA_ambiguous,DLBCL_ambiguous,ESCA_ambiguous,HNSC_ambiguous,NHLY_ambiguous,PRAD_ambiguous,SBCC_ambiguous,SSCC_ambiguous","yes",0.0492505353319058,467
"IRF3",33,2,0.822399108776885,"no",0.0242820363729455,0.119583485341683,0.187872082000247,0.040625861650668,24,2,0.622187336391416,"no","","yes",0.00642398286937901,467
"DPYD",28,5,0.823243091980128,"no",0.0276522822572206,0.184323615479309,0.00465491798456242,0.441543159883007,19,4,0.0709820168397193,"no","","yes",0.162740899357602,467
"NRCAM",30,3,0.824222995403197,"no",0.00229191092335515,0.10823963052365,0.12707868116185,0.0551948197102306,21,3,0.792982861728023,"no","","yes",0.0299785867237687,467
"GLI2",32,3,0.824884658909848,"no",-0.0361806558279488,0.160319733332959,0.0303644890941322,0.250288028150272,24,2,0.288749220873206,"no","","yes",0.107066381156317,467
"PYGO1",33,2,0.825919997843125,"no",0.000211190417369723,0.181437707084624,-0.0895735981371626,0.0511309312600063,24,2,0.679124780818599,"no","","yes",0.019271948608137,467
"THRAP3",32,3,0.826485379341483,"no",-0.299177418534081,0.359216260781059,-0.15461172099289,0.145447672943539,24,2,0.722162353793398,"no","","yes",0.0299785867237687,467
"RTN4R",30,2,0.826752835710682,"no",0.0419747542610179,0.185405225054595,0.0392105082378067,0.0665288175453233,22,1,NA,NA,"","yes",0.00856531049250535,467
"ZBTB41",29,2,0.826959537551951,"no",0.0181167976426475,0.147033933384839,0.185686880041011,0.146032474859229,22,1,NA,NA,"","yes",0.0214132762312634,467
"TYMP",31,2,0.82724122887027,"no",-0.0139884593114189,0.27222525238327,0.0220644628781123,0.0513575042155701,22,2,0.293577539951227,"no","","yes",0.00214132762312634,467
"CLNK",34,2,0.828654650118071,"no",0.0727637804833472,0.183769126332142,0.260421320051208,0.0979001347068155,25,1,NA,NA,"","yes",0.012847965738758,467
"PRPF4B",27,2,0.829130260016743,"no",-0.709649831728975,0.501117481766115,-0.52553441126518,0.227445718227081,21,2,0.525458466349887,"no","","yes",0.0214132762312634,467
"RALGAPB",32,2,0.831470956117975,"no",-0.0583091382540211,0.16800373779931,0.102028885320847,0.0829102742858513,24,1,NA,NA,"","yes",0.0299785867237687,467
"GNL3",34,2,0.833420114697434,"no",-0.621995259186585,0.328759719213618,-0.350661975982443,0.098761161985252,24,2,0.494374851436256,"no","","yes",0.0149892933618844,467
"LDHAL6A",34,2,0.833609766342803,"no",-0.0397940124989151,0.240056917247421,0.141485258013583,0.010180114180866,24,2,0.333276896978192,"no","","yes",0.0107066381156317,467
"SLC7A14",30,3,0.833887757164898,"no",-0.0730599379811488,0.17155703797113,-0.204802595156783,0.147017409409465,23,2,0.100194246097816,"no","","yes",0.0449678800856531,467
"CHD6",30,5,0.83437712311407,"no",0.0401024930692797,0.139669924623494,0.00291651045828551,0.198745701239846,23,3,0.60055278939161,"no","","yes",0.0920770877944325,467
"GABRB2",34,2,0.834622370542012,"no",0.0536968411837875,0.222155989287635,0.0787251326700732,0.0191564435621212,25,1,NA,NA,"","yes",0.0835117773019272,467
"ADCY1",27,2,0.835460306985885,"no",0.11903166608914,0.288606209236392,-0.128999551828749,0.44682137509886,17,3,0.737017759342522,"no","","yes",0.0770877944325482,467
"PXDN",32,4,0.836187864152771,"no",0.0744464273992503,0.162965242947427,0.0643462752110067,0.155707070085299,22,4,0.556930927683064,"no","","yes",0.0578158458244111,467
"KPNA3",33,3,0.836915928827721,"no",-0.0661794087601656,0.181035842357085,-0.0554410815803439,0.128608133564932,23,3,0.359295667853319,"no","","yes",0.012847965738758,467
"IGSF9B",28,4,0.837124684707424,"no",0.161294891696725,0.139638185667972,0.176473430667675,0.100827558142878,19,3,0.51847476114697,"no","","yes",0.0642398286937901,467
"MAPK7",33,2,0.837718429862033,"no",0.0283900180690199,0.123503879099593,0.102842215520365,0.0209658688089503,24,2,0.0356503205656096,"no","","yes",0.0107066381156317,467
"KRT1",32,2,0.838049351911937,"no",-0.0969382592111767,0.203188118065669,-0.319080821495418,0.015834010564142,23,2,0.518707499045232,"no","","yes",0.0385438972162741,467
"IGF1R",30,3,0.83818557446577,"no",-0.0516765561111552,0.20713030769286,0.067521062005851,0.0483744146002239,24,1,NA,NA,"","yes",0.0299785867237687,467
"GRM7",32,3,0.83953602581922,"no",-0.229661213636041,0.203988313989212,-0.111493751302796,0.0996898129049516,24,2,0.48566929715972,"no","","yes",0.119914346895075,467
"MACF1",30,3,0.840342576861329,"no",-0.0138509715433283,0.14178072274336,0.201560030047026,0.0825965192029527,24,1,NA,NA,"","yes",0.113490364025696,467
"WEE2",26,4,0.840508917612836,"no",-0.102215371113264,0.328043095881125,0.0637937392291285,0.130289117466781,20,3,0.749073492488848,"no","","yes",0.0428265524625268,467
"SHB",34,2,0.843314464516037,"no",-0.0181279095700007,0.228721516589433,0.0557524581961524,0.109923283605086,25,1,NA,NA,"","yes",0.0149892933618844,467
"MYEF2",32,2,0.844169770892368,"no",-0.0584949395030861,0.161507005699237,0.0128941818656121,0.0556309781331086,24,1,NA,NA,"","yes",0.012847965738758,467
"LRP4",32,3,0.845138915410522,"no",-0.0976932871400397,0.19607063123296,-0.079017595608383,0.0502494555570353,23,3,0.478547374291257,"no","","yes",0.0449678800856531,467
"TGS1",31,4,0.845411190085634,"no",-0.146274368502271,0.155630524694371,-0.0724148012078261,0.152260535296,23,3,0.473745726752267,"no","","yes",0.012847965738758,467
"NDST3",32,2,0.845773842531692,"no",-0.00461452164764546,0.183087424707096,-0.0882125473754575,0.103569025430901,25,1,NA,NA,"","yes",0.0620985010706638,467
"SVEP1",27,8,0.846665030705041,"no",-0.0122675497420922,0.0825985493105183,-0.029341792826361,0.0703251437677391,20,6,0.856750138488004,"no","","yes",0.190578158458244,467
"PSG11",33,2,0.847762866316482,"no",0.177046907693258,0.139779238812948,0.224264177363124,0.0607978871645755,24,1,NA,NA,"","no",0.0406852248394004,467
"FRMPD2",30,2,0.847834156683014,"no",NA,NA,NA,NA,20,2,0.133183992633803,"no","","no",0.113490364025696,467
"SFTPA1",32,2,0.848955442173654,"no",0.0294541671439734,0.17651767904296,0.118401051045335,0.0281181129311564,24,1,NA,NA,"","no",0.0149892933618844,467
"SPEG",32,3,0.849481068719432,"no",0.0427929876587088,0.157486820172991,0.0115047958788637,0.118151033406426,23,3,0.401397375255814,"no","","yes",0.117773019271949,467
"TBX18",31,2,0.84971721321726,"no",-0.040288903961259,0.19188151944296,-0.0142907087305766,0.108570050559957,23,1,NA,NA,"","yes",0.0471092077087794,467
"SEMA3D",27,2,0.849897295325753,"no",-0.0419802565413096,0.122654952407763,-0.0242023306750535,0.235820866338385,19,1,NA,NA,"","yes",0.0513918629550321,467
"CA3",34,2,0.85074936580236,"no",-0.011788692252857,0.243807685749054,0.162338826772876,0.196489572490157,25,1,NA,NA,"","yes",0.019271948608137,467
"SLITRK3",29,5,0.85104349814262,"no",0.00224188449190015,0.151863693434512,-0.0461288389294199,0.0847827877683619,21,4,0.890624630241593,"no","","no",0.102783725910064,467
"ALDH4A1",33,2,0.851140184576842,"no",0.0285170947619236,0.196462331284077,-0.005770841543317,0.116418033469149,25,0,NA,NA,"","yes",0.0107066381156317,467
"GRIN3A",32,3,0.852683514113594,"no",-0.060417342855393,0.21253770712732,-0.082191507092639,0.112317843709923,23,3,0.602320518960966,"no","","yes",0.107066381156317,467
"BRCA2",30,3,0.852936188758724,"no",-0.199440087620769,0.178365648867865,-0.116840944062016,0.0598711345315936,22,2,0.568241319418691,"no","BLCA_LoF,BRCA_LoF,CM_LoF,COREAD_LoF,HNSC_LoF,MBL_LoF,OV_LoF,PAAD_LoF,PRAD_LoF,VV_LoF","yes",0.0578158458244111,467
"EPHA7",33,2,0.853208295411566,"no",0.059819533020882,0.124253195141259,0.0465519028788282,0.0746430684224259,25,1,NA,NA,"LUAD_ambiguous,OV_ambiguous,THCA_ambiguous","yes",0.100642398286938,467
"DHX35",33,2,0.853435283570039,"no",0.0317574712366653,0.147151069732798,0.180128970996526,0.0648603199597385,24,2,0.254056038080176,"no","","yes",0.012847965738758,467
"OR2T34",20,2,0.853636287200977,"no",NA,NA,NA,NA,13,1,NA,NA,"","no",0.0364025695931477,467
"PRICKLE1",32,2,0.854736861360957,"no",0.00023013791427149,0.135943347362658,-0.116100694259416,0.0867034586741348,23,2,0.397197084584553,"no","","yes",0.0471092077087794,467
"LRRD1",27,2,0.854897757403807,"no",-0.119891675669202,0.249298061841589,-0.161468400371113,0.0205598388837555,20,1,NA,NA,"","yes",NA,467
"SDSL",33,2,0.854902445023111,"no",-0.0688336021756756,0.324620538646659,0.152363007357566,0.0897670601442635,23,2,0.169738059243077,"no","","yes",0.00642398286937901,467
"FAT3",25,9,0.855461589208036,"no",-0.130147974219858,0.288465105779732,-0.108984013854923,0.17156433806754,0,0,NA,NA,"BCNET_ambiguous,BRCA_ambiguous,CLL_ambiguous,CM_ambiguous,COREAD_ambiguous,DLBCL_ambiguous,ESCA_ambiguous,HNSC_ambiguous,LUSC_ambiguous,PAAD_ambiguous,PRAD_ambiguous,SBCC_ambiguous,ST_ambiguous,THCA_ambiguous","yes",0.267665952890792,467
"PLIN1",32,2,0.856866688814416,"no",-0.0523957949310707,0.182006127031902,0.150432902658151,0.017932160395961,25,0,NA,NA,"","yes",0.00856531049250535,467
"HERC1",30,5,0.856982294848395,"no",0.0806955148852414,0.118379574910372,0.0274182355492853,0.0830674646322024,24,2,0.399977833939089,"no","","yes",0.0599571734475375,467
"TRIM29",30,3,0.857628715307811,"no",-0.0895575412867332,0.189150079692497,-0.110015985625316,0.167575265635985,21,2,0.693785428435833,"no","","yes",0.0471092077087794,467
"RXRA",33,2,0.857786183997692,"no",-0.173097907885639,0.123162981776494,-0.112246921060962,0.128597830143615,24,2,0.52691624677615,"no","BLCA_LoF","yes",0.00856531049250535,467
"LMTK3",33,2,0.857877309444305,"no",-0.151923439003968,0.230203425398208,0.074665208957167,0.219328601565967,24,2,0.734415859118472,"no","","yes",0.0449678800856531,467
"KIF5C",34,2,0.858066425838826,"no",0.0295484986841845,0.16532429737311,0.0537663957439256,0.140317274564464,0,0,NA,NA,"","yes",0.0214132762312634,467
"ULK2",32,2,0.859327568753502,"no",-0.212892426775205,0.242147539778153,-0.0884485737821557,0.0382851009699982,23,2,0.716528368539292,"no","","yes",0.0321199143468951,467
"DPP10",34,2,0.859954252009245,"no",-0.141242636614509,0.227100897787966,-0.0365113124103857,0.0263282602229414,26,0,NA,NA,"","yes",0.0663811563169165,467
"GRIN2A",28,5,0.861492299845341,"no",-0.0304581790541264,0.157740654404653,-0.161999899486084,0.273968312665582,21,3,0.623595519914632,"no","BLCA_Act,BRCA_Act,COREAD_Act,ST_Act","yes",0.222698072805139,467
"NUP37",33,2,0.86318065860799,"no",0.0862021944338554,0.201726567601546,0.294347238025642,0.00211618946031156,24,2,0.409935260231545,"no","","yes",0.00642398286937901,467
"OR2L8",32,2,0.863649783717348,"no",-0.00327690561763975,0.172945049211437,0.158760475101633,0.0514915140995615,0,0,NA,NA,"","no",0.0342612419700214,467
"CEACAM5",33,2,0.863844601673232,"no",0.0750703667908202,0.1193037248147,0.0632737607452858,0.0378245803822331,25,1,NA,NA,"","yes",0.0642398286937901,467
"G2E3",32,2,0.864851646149033,"no",0.00721889392805087,0.174244561828589,0.0265336290683645,0.0534039049772214,23,2,0.609778111761044,"no","","yes",0.0107066381156317,467
"AGXT2",32,2,0.865711864961531,"no",-0.0820320589916868,0.157081443202586,-0.013000796166241,0.469125069654674,23,2,0.60063631886201,"no","","no",0.0642398286937901,467
"CDKN2A",7,5,0.866215818380317,"no",-0.0250225684638707,0.233429325106437,0.0594490958028222,0.0928759412379113,4,5,0.515961657662706,"no","ACY_LoF,BLCA_LoF,BRCA_LoF,CH_LoF,CM_LoF,ESCA_LoF,GBM_LoF,HC_LoF,HNSC_LoF,LGG_LoF,LUAD_LoF,LUSC_LoF,NSCLC_LoF,OS_LoF,PAAD_LoF,RCCC_LoF,SSCC_LoF,ST_LoF,VV_LoF","yes",0.0449678800856531,467
"LEPREL1",32,2,0.867728084063362,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,467
"WDR64",30,2,0.867811685847618,"no",0.0645019264163166,0.158515984967409,0.0584605842353728,0.0064746299489563,0,0,NA,NA,"","yes",0.0278372591006424,467
"GLI3",26,3,0.868288130262346,"no",-0.173269986494945,0.261803771409816,0.172910453793843,0.223353723856051,19,1,NA,NA,"","yes",0.0492505353319058,467
"LPP",34,2,0.868443610504433,"no",-0.0938399431368373,0.144362203170238,-0.0540215958009133,0.0448772373056936,24,2,0.715922286434191,"no","HNSC_Act,UCS_Act","yes",0.0235546038543897,467
"ALPK1",31,4,0.869051162666547,"no",-0.196284384561806,0.209981195590799,0.0595422723473759,0.0560759673810797,23,3,0.437838503516684,"no","","yes",0.0385438972162741,467
"POTEE",31,4,0.869162180747356,"no",0.123221108649899,0.292544197616335,0.025308088564482,0.118469458746602,23,3,0.500845886451644,"no","","yes",0.0856531049250535,467
"ARHGAP11A",32,2,0.869872472036508,"no",-0.136896601821395,0.19554373017797,0.014301146171285,0.00310670650741465,22,2,0.468265885580681,"no","","yes",0.0214132762312634,467
"DUSP11",34,2,0.869877719789074,"no",-0.0552657592534521,0.176134257367775,0.022523960336724,0.160826612323928,25,1,NA,NA,"","yes",0.00214132762312634,467
"INPP5B",32,2,0.8703630348988,"no",0.0740057498259014,0.199031884864755,0.188128917845202,0.036383528783803,24,1,NA,NA,"","yes",0.00642398286937901,467
"OR2G2",31,3,0.870519304820724,"no",NA,NA,NA,NA,23,1,NA,NA,"","no",0.0513918629550321,467
"CACNA1C",28,5,0.87076498980074,"no",-0.228436793454847,0.417569096213366,-0.256581956599359,0.252758149040723,18,5,0.583057616188133,"no","","yes",0.117773019271949,467
"MAP3K5",28,7,0.87118647871876,"no",0.0330940026837004,0.149629854627199,0.0252889833673255,0.47419182102961,21,5,0.277720543390521,"no","","yes",0.0578158458244111,467
"AIFM3",29,2,0.872063586836298,"no",0.170357083523242,0.293992110468987,0.0586235548283721,0.124024023886375,22,1,NA,NA,"","yes",0.0214132762312634,467
"TEX15",33,2,0.872788534006169,"no",0.162129096236449,0.187070171331138,0.0925865815724022,0.0378305883746008,24,2,0.679403842601112,"no","","yes",0.122055674518201,467
"BARX1",33,2,0.872856926670266,"no",-0.0353757328339431,0.138162866888193,0.0363543369695445,0.141938497119948,25,1,NA,NA,"","yes",0.00214132762312634,467
"SERPING1",29,2,0.873115918774336,"no",-0.013144164275858,0.160235363335645,0.0478598308865118,0.00474745397687369,21,1,NA,NA,"","yes",0.0256959314775161,467
"ANK3",26,9,0.873287209446254,"no",-0.121678534356158,0.222618705549469,0.00539259785686502,0.1024958520358,19,6,0.408977129158565,"no","","yes",0.308351177730193,467
"TAP2",32,2,0.873327860521028,"no",0.0251360528374839,0.258138179279068,-0.053092690689599,0.00466060301138406,24,1,NA,NA,"","yes",0.0149892933618844,467
"PLEKHG2",31,4,0.875186395462336,"no",0.121411945043907,0.236614768119731,0.131494557178576,0.0818151809660459,23,3,0.256471685997888,"no","","yes",0.0471092077087794,467
"PLOD1",31,2,0.875431200683691,"no",0.0339364038516857,0.177366206195869,0.217214852653325,0.0454862965919215,23,2,0.720377859029546,"no","","yes",0.012847965738758,467
"FGFR3",32,2,0.877584727690368,"no",-0.00792255226522324,0.0955520791203386,-0.0343988317520271,0.0134505987343451,23,2,0.0443562281754398,"no","BLCA_Act,HNSC_Act,LUSC_Act,MESO_Act,MM_Act","yes",0.0299785867237687,467
"WDR25",32,2,0.878962254646314,"no",-0.0243832670669124,0.206191597792334,0.2810171375487,0.352958381159306,25,0,NA,NA,"","yes",0.019271948608137,467
"TLE2",30,4,0.879239521481485,"no",0.0915282483074692,0.174934392604542,0.115241930938539,0.0822572473926353,21,4,0.332088606213222,"no","","yes",0.0235546038543897,467
"CEACAM6",32,2,0.880892858290945,"no",0.0051919892356138,0.215103604616363,0.254666286936822,0.0369658273011605,24,1,NA,NA,"","yes",0.0385438972162741,467
"OR11G2",32,3,0.881075778431139,"no",0.020596122322016,0.172728629245775,0.100627749506187,0.159862500525959,24,2,0.297083600692649,"no","","no",0.0321199143468951,467
"UBN1",33,2,0.881739176500902,"no",-0.36853752213114,0.271745537182577,-0.13725889009561,0.0202062561154135,25,1,NA,NA,"","yes",0.0406852248394004,467
"MAP3K8",33,2,0.883330564253478,"no",0.0110614273468773,0.140126851827351,0.133779925217599,0.025570271631281,24,2,0.779513629667378,"no","","yes",0.0107066381156317,467
"PROKR2",32,2,0.883389829044693,"no",0.0925302366773644,0.219121195422248,0.11521724082283,0.0829365673048876,23,1,NA,NA,"","no",0.0428265524625268,467
