"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"EPAS1",10,0,0.0537341394969738,"no",1.70401189327999e-16,"down"
"SAFB",10,0,0.0540490882286128,"no",5.35475108939871e-20,"up"
"SIX6",8,2,0.0542571095041084,"no",0.000681063101854396,"up"
"WASH3P",8,2,0.0543420639670483,"no",1.23818478552018e-08,"up"
"ASB7",10,0,0.0543684702655542,"no",8.54635764413867e-16,"up"
"ARHGEF15",10,0,0.0544506854673619,"no",3.55644558762933e-20,"down"
"KLHL20",9,1,0.054475546269101,"no",0.0570569884448661,"down"
"MCM10",10,0,0.0544834453027087,"no",6.04031473787793e-143,"up"
"LETM1",9,1,0.0547740890998911,"no",5.54132230978124e-29,"up"
"OR11G2",10,0,0.0550249180053511,"no",0.191322961635907,"up"
"FZD6",10,0,0.0553653166379673,"no",2.07271596240517e-67,"up"
"IRF7",8,2,0.0554614862532967,"no",0.415586424281155,"up"
"RCBTB1",10,0,0.0554704521143283,"no",0.118382211649624,"down"
"ATP13A1",9,1,0.0558387778811933,"no",5.30156721184316e-19,"up"
"TAAR1",10,0,0.0558650161736216,"no",0.0100664282588848,"up"
"CBWD1",9,1,0.0559450300683304,"no",0.000802414590655059,"up"
"PDE6B",9,1,0.0561739766317018,"no",0.750042410835336,"down"
"SOX8",10,0,0.0562358753962185,"no",0.00678089088667931,"up"
"LRRC30",9,1,0.0562714816042135,"no",0.228770161939653,"up"
"MTAP",3,7,0.0562997909676773,"no",7.34001048238396e-15,"up"
"GMPR2",10,0,0.0564173499540476,"no",0.0161656180261597,"down"
"CYP26B1",9,1,0.0570339492435056,"no",0.262154008313674,"up"
"FRMPD2",8,2,0.0574149784089485,"no",0.000462939368295352,"down"
"PKNOX2",9,1,0.0574368256239083,"no",1.19845966675908e-20,"down"
"ZFP36",10,0,0.0574481646976028,"no",3.55740323199039e-10,"down"
"NDUFC2",10,0,0.0575728851552323,"no",8.66896053134984e-06,"up"
"CNOT6",9,1,0.057609220264866,"no",0.0605526768020474,"up"
"TAS1R2",9,1,0.0577073007719995,"no",0.000183671664178425,"up"
"EGR1",10,0,0.0579717190579139,"no",4.12621461607829e-06,"down"
"SLC47A2",10,0,0.0579980585391703,"no",1.60986189428073e-18,"up"
"ETV4",10,0,0.0580213727419063,"no",2.29142035635698e-61,"up"
"ITGA1",9,1,0.0581787374897543,"no",1.44705988843288e-14,"down"
"COBLL1",9,1,0.0582752466756024,"no",0.00985244170516524,"down"
"SAMD4B",10,0,0.0583181867925131,"no",4.03450351821562e-44,"up"
"PHKG2",10,0,0.0586524671056556,"no",7.21546371546415e-27,"up"
"GATA3",9,1,0.0588491177569692,"no",0.0629422744971739,"up"
"PAK1IP1",9,1,0.0591402900542412,"no",5.93612844452813e-52,"up"
"BRCC3",10,0,0.0592735173457509,"no",3.68055131467096e-30,"up"
"HMGB2",9,1,0.0600648126438248,"no",1.48875590338893e-63,"up"
"ALDH3B1",10,0,0.0601139256916159,"no",1.27276604568155e-19,"down"
"NUMB",10,0,0.0602164919772341,"no",1.07531068303853e-22,"down"
"CCNB1",10,0,0.0602793907191438,"no",4.51372101597698e-164,"up"
"CASP9",10,0,0.0603425518574827,"no",0.398463164369359,"down"
"FER1L6-AS1",10,0,0.0604295063985579,"no",8.38153216476285e-05,"up"
"FTH1",9,1,0.0605914963552132,"no",0.145438525990809,"down"
"INPP5F",9,1,0.0607333303087475,"no",2.36150806908934e-08,"up"
"PAK7",9,1,0.0607692128129516,"no",NA,NA
"NPR3",8,2,0.0610062961481249,"no",0.00120091070147664,"down"
"RALGPS1",9,1,0.0611514644067903,"no",1.37397767819019e-06,"down"
"PRDM15",10,0,0.0611775601137029,"no",6.04520682820382e-21,"up"
"LRRC3",10,0,0.0615056436662805,"no",6.69828773334484e-07,"down"
"CEL",9,1,0.06156319559183,"no",1.15625341946895e-10,"up"
"BCHE",8,2,0.0616961219240374,"no",0.138851094522235,"down"
"GPNMB",10,0,0.0618057511005555,"no",1.33606582511142e-21,"up"
"APOA2",9,1,0.0625937146202405,"no",0.310360545506438,"up"
"CASD1",6,4,0.0626292315702616,"no",1.38211954768791e-17,"down"
"GCLC",10,0,0.0629496839353778,"no",5.2831113482731e-56,"up"
"CEBPA",10,0,0.063095956376409,"no",0.172701562688029,"down"
"DYRK1A",10,0,0.0631475542829784,"no",5.41929969614104e-06,"down"
"SCN2B",10,0,0.0637030174585813,"no",2.24282125864768e-11,"down"
"TXNRD1",9,1,0.0642630043673195,"no",1.79997509726054e-28,"up"
"PPP2R5B",10,0,0.0642973471959434,"no",2.05257904066894e-07,"down"
"VCAM1",10,0,0.0643014953098131,"no",0.43956076036148,"up"
"MN1",10,0,0.0644510371374817,"no",1.62956898223673e-19,"up"
"NDN",9,1,0.0646201030568793,"no",2.45219263089117e-17,"down"
"RIPK1",7,3,0.0647185474068218,"no",7.32015195281045e-12,"down"
"OR11L1",8,2,0.0647602996251698,"no",0.798038923389794,"up"
"PTP4A3",9,1,0.0647691815958984,"no",0.00609741976577677,"down"
"CIITA",10,0,0.0651122497785689,"no",2.8182857282563e-12,"down"
"NMNAT3",10,0,0.0653151591120958,"no",1.24367690860377e-62,"up"
"TNFAIP1",10,0,0.0653209415595906,"no",0.00131713241795241,"down"
"SHC1",8,2,0.0655187216819382,"no",5.46687542141123e-33,"up"
"SLC22A7",10,0,0.0655665826250587,"no",0.000319228185642061,"up"
"RBPMS2",10,0,0.0656212612739662,"no",7.35048734083899e-13,"down"
"MYOM2",8,2,0.0658465553517377,"no",0.000130426449075807,"down"
"PFDN5",10,0,0.0659496067400779,"no",0.0631143319998245,"down"
"POLR3B",10,0,0.0664976351176699,"no",4.84546776210155e-12,"up"
"CD83",9,1,0.0665478835597265,"no",2.34988623786528e-11,"down"
"FGFR2",10,0,0.0668535403226242,"no",1.81061906717661e-10,"up"
"KCTD6",9,1,0.0672732267539394,"no",0.127284569159716,"down"
"GLUD1",10,0,0.0673666230650622,"no",0.103221537226876,"up"
"GLUD2",10,0,0.0673666230650622,"no",0.184954417713079,"down"
"PIGG",9,1,0.0673779358389316,"no",0.00352509738852745,"up"
"NFE2L1",10,0,0.0674515706587469,"no",1.53928225817045e-24,"up"
"NMRK1",10,0,0.0676767719135374,"no",0.299172697501961,"down"
"IRS1",9,1,0.0677517171035225,"no",4.36027468703249e-17,"up"
"YWHAE",10,0,0.0679515082990503,"no",7.1265426224685e-18,"up"
"LRWD1",8,2,0.0685300007974888,"no",1.27979783668465e-13,"up"
"AURKA",10,0,0.068817760765897,"no",7.40112206717091e-161,"up"
"BTBD9",9,1,0.0688580149790239,"no",8.94434327393686e-23,"down"
"GPR17",10,0,0.0689647967842439,"no",1.36850776009843e-09,"down"
"KCNC2",9,1,0.0690224563038511,"no",0.0115429749605249,"up"
"CRBN",10,0,0.0693896639417049,"no",6.14624180449644e-11,"down"
